en_source,vn_translate,loi_du_doan
Go chase your fate... Augusta...,Hãy đi theo vận mệnh của mình đi... Augusta...,C?n ti?ng Anh nghi v?n: Augusta | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Who are you? And what did you do to Angel...?,Cậu là ai? Và cậu đã làm gì Angel...?,C?n ti?ng Anh nghi v?n: Angel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"How foolish, Augusta...","Thật ngu ngốc, Augusta...",C?n ti?ng Anh nghi v?n: Augusta | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
This place is too quiet. No trace of the Sovereign anyway...,Nơi này im lặng quá. Không thấy dấu vết của Sovereign đâu cả...,C?n ti?ng Anh nghi v?n: Sovereign | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"This Sovereign's a slippery eel, eating up every little frequency like it's popcorn. Now the Tethys system's got nothing to work with!","Lão Quân Chủ này đúng là con lươn trơn, nuốt hết mọi tần số như ăn bỏng ngô vậy. Giờ cả hệ Tethys chẳng còn gì để mà vận hành!",C?n ti?ng Anh nghi v?n: Tethys | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"I'm sooo sleepy... Ugh, that dark spooky stuff I ate earlier is still gurgling in my belly...","Buồn ngủ quá đi... Ugh, thứ đen sì đáng sợ mình ăn lúc nãy vẫn còn sôi ùng ục trong bụng...",C?n ti?ng Anh nghi v?n: Ugh | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Kind of like... a brave Gladiator fighting a monster!,Giống như... một chiến binh Gladiator dũng cảm chiến đấu với quái vật!,C?n ti?ng Anh nghi v?n: Gladiator | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
And I followed its scent right to... eh... this Sonoro.,Và mình đã lần theo mùi hương ấy đến... ừm... cái Sonoro này.,C?n ti?ng Anh nghi v?n: Sonoro | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Ahaha, don't mention it! Easy peasy, lemon squeezy.","Ahaha, đừng khách sáo! Dễ như trở bàn tay thôi mà.",C?n ti?ng Anh nghi v?n: Ahaha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Avidius, take a response team and get that Anchor Obelisk functioning.","Avidius, dẫn một đội phản ứng và khôi phục hoạt động của Cột Đá Neo đó.",C?n ti?ng Anh nghi v?n: Avidius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
We were just about to insert the Anchor Stone into the Obelisk.,Chúng tôi chuẩn bị đặt Đá Neo vào Đài Obelisk rồi.,C?n ti?ng Anh nghi v?n: Obelisk | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You give Iuno your Terminal.,Cậu đưa Thiết bị đầu cuối cho Iuno.,C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Makes for a fun challenge, don't you agree, Avidius?","Thử thách thú vị đấy chứ, anh có đồng ý không, Avidius?",C?n ti?ng Anh nghi v?n: Avidius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Stay vigilant. In due time, Tyrannos will learn that Gladiators always keep their blades sharpened.","Hãy cảnh giác. Đến lúc, Tyrannos sẽ biết rằng những Kẻ Chiến Binh luôn mài sắc lưỡi kiếm của mình.",C?n ti?ng Anh nghi v?n: Tyrannos | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Huh… I thought for sure it'd be Iuno at an event like this.,Hừm… Tôi cứ tưởng chắc chắn sẽ là Iuno trong sự kiện thế này cơ.,C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
(Gifted successor? Shouldn't it just be Iuno?),(Người kế vị tài năng? Lẽ ra phải là Iuno chứ?),C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
(Is Iuno no longer serving as Priestess?),(Iuno không còn làm Tư Tế nữa sao?),C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Who is... Iuno?,Iuno... là ai vậy nhỉ?,C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Since you're here, anything you want to drink? Speak up. Theseus and I will take care of it.","Cậu đến rồi, muốn uống gì không? Cứ nói đi. Theseus và tôi sẽ lo.",C?n ti?ng Anh nghi v?n: Theseus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Who's leading it this time? It's not Lillibet, is it?",Lần này ai dẫn đầu vậy? Không phải Lillibet chứ?,C?n ti?ng Anh nghi v?n: Lillibet | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Iuno once lived and breathed in this world.,Iuno từng sống và thở trong thế giới này.,C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Of course. But if you truly are to face Chaos, no amount of preparation will ever be enough.","Tất nhiên rồi. Nhưng nếu cậu thực sự phải đối mặt với Chaos, thì dù chuẩn bị kỹ đến đâu cũng chẳng bao giờ là đủ.",C?n ti?ng Anh nghi v?n: Chaos | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Tôi phải giữ nó trong bao lâu?,Tôi phải giữ nó trong bao lâu nhỉ?,C?n ti?ng Anh nghi v?n: bao | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
This bracelet belongs to Iuno.,Chiếc vòng tay này là của Iuno.,C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Were those times with Iuno real... or just a dream?,Những khoảnh khắc bên Iuno ấy là thật... hay chỉ là giấc mơ?,C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
I'm looking for Grandmother Lillibet.,Ta đang tìm bà Lillibet.,C?n ti?ng Anh nghi v?n: Lillibet | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
I think Lillibet must've gone to handle the situation.,Ta đoán Lillibet chắc đã đi xử lý tình hình rồi.,C?n ti?ng Anh nghi v?n: Lillibet | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"That makes sense. It must've started by now then! Before the oration ends, Lillibet would definitely need to be there.",Hợp lý đấy. Chắc giờ nó đã bắt đầu rồi! Lillibet chắc chắn phải có mặt trước khi bài diễn văn kết thúc.,C?n ti?ng Anh nghi v?n: Lillibet | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Do you know... who Iuno is?,Cậu có biết không... Iuno là ai không?,C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Iuno said she traded her life for our victory...,Iuno nói cô ấy đã đổi mạng sống của mình để chúng ta giành chiến thắng...,C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Iuno said only I would be the exception...,Iuno nói chỉ có mình ta là ngoại lệ...,C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
(Strange... Lillibet and the other Priestesses aren't here. The Temple seems empty.),(Lạ thật... Lillibet và các nữ tu khác đâu cả rồi? Ngôi đền này trống rỗng.),C?n ti?ng Anh nghi v?n: Lillibet | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Ha, there's no one else here. No need to put on an act.","Ha, chẳng có ai ở đây cả. Đừng có diễn nữa.",C?n ti?ng Anh nghi v?n: Ha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Iuno? You're... calling me? Are you here for me?,Iuno? Cậu... gọi tớ à? Cậu đến tìm tớ sao?,C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Let's go before Chaos catches up to us.,Đi thôi trước khi Chaos đuổi kịp bọn mình.,C?n ti?ng Anh nghi v?n: Chaos | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Alexandros, you're not falling here. Not now!","Alexandros, anh không thể gục ngã ở đây. Không phải lúc này!",C?n ti?ng Anh nghi v?n: Alexandros | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"So, Sibylla's Iuno, am I correct?","Vậy nên, Iuno của Sibylla phải không?",C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"(Of all times, Iuno chooses now to go silent...)",Đúng lúc cần nhất thì Iuno lại im bặt...,C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Iuno... have you returned to your true form?,Iuno... ngươi đã trở lại hình dạng thật của mình rồi sao?,C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Thank you, Priestess Iuno! Your words put my mind at ease.",Cảm ơn Ngài Tư Tế Iuno! Những lời của ngài đã khiến lòng con nhẹ nhõm hơn nhiều.,C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
(Reply confidently. Iuno would do the same.),(Trả lời tự tin. Iuno cũng sẽ làm thế.),C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"(An older, more aged Nikolas... peaceful... Dead at fifty? No, at least sixty...)","(Nikolas già hơn, trông thật bình yên... Chết ở tuổi năm mươi sao? Không, ít nhất cũng phải ngoài sáu mươi...)",C?n ti?ng Anh nghi v?n: Nikolas | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"And thank you, Priestess Iuno. No matter what, thank you.","Và cảm ơn ngài, Tư Tế Iuno. Dù thế nào đi nữa, ta vẫn cảm ơn ngài.",C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Still giving prophecies, Iuno?","Vẫn còn đi tiên tri đấy à, Iuno?",C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The Lunarum Boughs have grown strong. You've done well with your Anchoring.,Những Cành Lunarum đã trở nên mạnh mẽ. Ngươi đã làm tốt với việc Neo giữ của mình.,C?n ti?ng Anh nghi v?n: Lunarum | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Go back, Priestess Iuno.","Hãy quay lại đi, Tư Tế Iuno.",C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Are you... the Priestess Harelius spoke of?,Ngươi... chính là Nữ Tư Tế mà Harelius nhắc tới sao?,C?n ti?ng Anh nghi v?n: Harelius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Greetings. Is Mr. Galba home?,Xin chào. Ông Galba có ở nhà không?,C?n ti?ng Anh nghi v?n: Galba | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
She sent a song to Ms. Pulkara as well.,Nàng cũng đã gửi một khúc ca đến bà Pulkara.,C?n ti?ng Anh nghi v?n: Pulkara | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Haha… other than our comatose Captain, it's just you and me now.","Haha… ngoài Đội trưởng đang hôn mê của chúng ta, giờ chỉ còn cậu và tớ thôi.",C?n ti?ng Anh nghi v?n: Haha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"I'm planning to write an article about Strozzia and her team. And, of course, about her Echo.","Tôi định viết một bài báo về Strozzia và đội của cô ấy. Và tất nhiên, cả về Echo của cô ấy nữa.",C?n ti?ng Anh nghi v?n: Strozzia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You have a Drake...?,Cậu có một con Drake... à?,C?n ti?ng Anh nghi v?n: Drake | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Let me know if you spot anything, Abby.","Báo cho tớ biết nếu cậu phát hiện điều gì lạ, Abby.",C?n ti?ng Anh nghi v?n: Abby | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Need your help here, Abby.","Abby, giúp tớ một tay ở đây.",C?n ti?ng Anh nghi v?n: Abby | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You're that journalist we met at Maroonwood.,Cậu là nhà báo mà chúng ta gặp ở Maroonwood phải không?,C?n ti?ng Anh nghi v?n: Maroonwood | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Haha, didn't expect the Laureate to still remember me after our short encounter.","Haha, không ngờ Ngài Văn Hào vẫn còn nhớ tôi sau cuộc gặp gỡ ngắn ngủi ấy.",C?n ti?ng Anh nghi v?n: Haha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"I couldn't agree more. Acolyte Phoebe, let us share the burden!","Tôi hoàn toàn đồng ý. Tín đồ Phoebe, hãy cùng nhau gánh vác gánh nặng này!",C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
(Looks like Phoebe is swamped at the moment. Better give her a hand before she gets overwhelmed.),Phoebe có vẻ đang bận túi bụi. Tốt nhất là mình nên giúp cô ấy trước khi cô ấy quá tải.,C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"I can help cover some of those, Phoebe.","Tớ có thể giúp cậu lo mấy món đó, Phoebe.",C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
I'm Lenore. Don't you remember me?,Tôi là Lenore. Cậu không nhớ tôi sao?,C?n ti?ng Anh nghi v?n: Lenore | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Ms. Lenore, I don't blame a pure soul for being naive. And I won't fault a kind heart for not being kinder.","Cô Lenore à, tôi không trách một tâm hồn thuần khiết vì sự ngây thơ. Và cũng không trách một trái tim nhân hậu vì chưa đủ nhân hậu hơn.",C?n ti?ng Anh nghi v?n: Lenore | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Alessio, why bother? Look at yourself. You're a mess.","Alessio, làm gì cho mệt? Nhìn cậu kìa, nhếch nhác thế này.",C?n ti?ng Anh nghi v?n: Alessio | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Each and every citizen of Ragunna is qualified to judge you and me, Alessio.","Mỗi công dân Ragunna đều có quyền phán xét cậu và tôi, Alessio à.",C?n ti?ng Anh nghi v?n: Alessio | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Get up, Alessio. Ragunna is waiting.","Dậy đi, Alessio. Ragunna đang đợi đó.",C?n ti?ng Anh nghi v?n: Alessio | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You'll have to call her Priest Phoebe next time you two meet.,"Lần sau gặp lại, cậu sẽ phải gọi cô ấy là Giáo Sĩ Phoebe đấy.",C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Mournfell Canyon?,Hẻm Núi Mournfell sao?,C?n ti?ng Anh nghi v?n: Mournfell | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"As you stroll through the celebration, Lenore steps onto the stage.","Khi đi dạo giữa lễ hội, Lenore bước lên sân khấu.",C?n ti?ng Anh nghi v?n: Lenore | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Hello everyone. My name is Lenore, and I'm an Acolyte of the Order of the Deep!","Chào mọi người. Ta là Lenore, một Tín Đồ của Dòng Trật Tự Vực Sâu!",C?n ti?ng Anh nghi v?n: Lenore | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
When are you planning to reach Phoebe?,Cậu định đến Phoebe khi nào?,C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Cheers! Hurrah! Woohoo!,Hoan hô! Vạn tuế! Woohoo!,C?n ti?ng Anh nghi v?n: Woohoo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Hehe, indeed. Sparkling floors, cheerful lights, and the sound of your laughter. I truly feel salvation.","Hehe, đúng thế. Sàn nhà lấp lánh, ánh đèn rực rỡ, và tiếng cười của cậu. Thật sự, ta cảm nhận được sự cứu rỗi.",C?n ti?ng Anh nghi v?n: Hehe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Whoa! So you're ""the world's strongest"" Mr. Fratello was talking about!","Ôi! Thì ra cậu chính là ""người mạnh nhất thế giới"" mà ông Fratello nói tới!",C?n ti?ng Anh nghi v?n: Fratello | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Medulius. You're alive?,Medulius... Ngươi còn sống sao?,C?n ti?ng Anh nghi v?n: Medulius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
...Where's Gillian? Why isn't she with you?,...Gillian đâu? Sao cô ấy không đi cùng cậu?,C?n ti?ng Anh nghi v?n: Gillian | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
She'll likely meet Medulius.,Có lẽ con bé sẽ gặp Medulius.,C?n ti?ng Anh nghi v?n: Medulius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Now we're an international construction team, haha!","Giờ chúng ta là đội xây dựng quốc tế rồi, haha!",C?n ti?ng Anh nghi v?n: haha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Isn't life full of surprises? Never thought I'd come to Septimont as a Fisalia pharmacist.,"Cuộc sống luôn đầy bất ngờ, phải không? Tôi không ngờ mình lại đến Septimont với tư cách dược sĩ của Fisalia.",C?n ti?ng Anh nghi v?n: Fisalia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"This place is molded by the Journeying Paradise's frequency. A vision of perfection, unmarred by flaw.","Nơi này được định hình bởi tần số của Journeying Paradise. Một viễn cảnh hoàn hảo, không tì vết.",C?n ti?ng Anh nghi v?n: Journeying | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Ha. I fear nothing.,Ha. Ta chẳng sợ gì cả.,C?n ti?ng Anh nghi v?n: Ha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Is that... Galbrena, up ahead?",Là... Galbrena phía trước kia à?,C?n ti?ng Anh nghi v?n: Galbrena | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"You claim to stand against Leviathan, yet you speak so coldly of human lives. Whose side are you really on?","Ngươi tự nhận chống lại Leviathan, vậy mà lại nói về mạng người một cách lạnh lùng như thế. Thực chất ngươi đứng về phe nào?",C?n ti?ng Anh nghi v?n: Leviathan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Leviathan toils endlessly to bring Its Paradise into being.,Leviathan không ngừng lao động để hiện thực hóa Thiên Đường của Nó.,C?n ti?ng Anh nghi v?n: Leviathan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Arkyria...? Is that really you?,Arkyria...? Thật sự là cậu sao?,C?n ti?ng Anh nghi v?n: Arkyria | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"To claim a divinity's power is to invite divine wrath. Know this, more Tidespawn lie in wait before thee...","Đoạt lấy sức mạnh của thần linh chính là khiêu khích cơn thịnh nộ của họ. Hãy nhớ rằng, còn nhiều Tidespawn đang chờ ngươi phía trước...",C?n ti?ng Anh nghi v?n: Tidespawn | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Disguise as Galbrena,Hóa trang thành Galbrena,C?n ti?ng Anh nghi v?n: Galbrena | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Oh, and there are four more like me in her now. Ah... I almost forgot, of course, one must not forget the Flame Demon herself, Galbrena.","À, và trong người cô ấy còn bốn cái nữa giống tớ. À... suýt quên, tất nhiên không thể thiếu chính bản thân Quỷ Lửa Galbrena rồi.",C?n ti?ng Anh nghi v?n: Galbrena | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"At this point, Galbrena feels like her true name. But what was her real name?","Đến lúc này, Galbrena nghe như tên thật của mình. Nhưng tên thật của cô là gì nhỉ?",C?n ti?ng Anh nghi v?n: Galbrena | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Really? I think Abby is a lot cuter.,Thật sao? Tớ thấy Abby dễ thương hơn nhiều cơ.,C?n ti?ng Anh nghi v?n: Abby | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Leviathan is about to resurrect.,Leviathan sắp hồi sinh.,C?n ti?ng Anh nghi v?n: Leviathan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"...When the time comes, I'll ""kill"" you in front of them. To convince Leviathan of your ""necessary death.""","...Đến lúc đó, ta sẽ ""giết"" ngươi trước mặt chúng. Để thuyết phục Leviathan về cái ""cái chết cần thiết"" của ngươi.",C?n ti?ng Anh nghi v?n: Leviathan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
This is where Chimera was born.,Đây là nơi Chimera ra đời.,C?n ti?ng Anh nghi v?n: Chimera | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
