en_source,vn_translate,loi_du_doan
Obtain enough Tactic Points to unlock and challenge the Charting Nodes,Đạt đủ Tactic Points để mở khóa và thách đấu các Nút Bản Đồ.,C?n ti?ng Anh nghi v?n: Points; Tactic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Obtain enough Tactic Points to unlock and challenge the Charting Nodes,Đạt đủ Tactic Points để mở khóa và thách đấu các Nút Bản Đồ.,C?n ti?ng Anh nghi v?n: Points; Tactic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Avoid being immobilized by Traffic Illuminator: {挑战2统计}/0,Tránh bị bất động bởi Traffic Illuminator: {挑战2统计}/0,C?n ti?ng Anh nghi v?n: Illuminator; Traffic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
KU-Key,KU-Key,C?n ti?ng Anh nghi v?n: Key; KU | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Loneliness of the Deep Sea,Nỗi Cô Đơn Của Deep Sea,C?n ti?ng Anh nghi v?n: Deep; Sea | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Please reconstruct Vanguard Junrock first,Hãy tái cấu trúc Vanguard Junrock trước.,C?n ti?ng Anh nghi v?n: Junrock; Vanguard | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Flamecrest & Frostcrest,Flamecrest & Frostcrest,C?n ti?ng Anh nghi v?n: Flamecrest; Frostcrest | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Flamecrest & Frostcrest,Flamecrest & Frostcrest,C?n ti?ng Anh nghi v?n: Flamecrest; Frostcrest | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thundercrest & Galecrest,Thundercrest & Galecrest,C?n ti?ng Anh nghi v?n: Galecrest; Thundercrest | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thundercrest & Galecrest,Thundercrest & Galecrest,C?n ti?ng Anh nghi v?n: Galecrest; Thundercrest | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sinister Lurkers,Sinister Lurkers,C?n ti?ng Anh nghi v?n: Lurkers; Sinister | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sinister Lurkers,Sinister Lurkers,C?n ti?ng Anh nghi v?n: Lurkers; Sinister | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sinister Lurkers,Sinister Lurkers,C?n ti?ng Anh nghi v?n: Lurkers; Sinister | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lightcrest & Abysscrest,Lightcrest & Abysscrest,C?n ti?ng Anh nghi v?n: Abysscrest; Lightcrest | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lightcrest & Abysscrest,Lightcrest & Abysscrest,C?n ti?ng Anh nghi v?n: Abysscrest; Lightcrest | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lightcrest & Abysscrest,Lightcrest & Abysscrest,C?n ti?ng Anh nghi v?n: Abysscrest; Lightcrest | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Doom Abjudicator,Doom Abjudicator,C?n ti?ng Anh nghi v?n: Abjudicator; Doom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Doom Abjudicator,Doom Abjudicator,C?n ti?ng Anh nghi v?n: Abjudicator; Doom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat Cuddle Wuddle last,Đánh bại Cuddle Wuddle cuối cùng,C?n ti?ng Anh nghi v?n: Cuddle; Wuddle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat Cuddle Wuddle last,Đánh bại Cuddle Wuddle cuối cùng,C?n ti?ng Anh nghi v?n: Cuddle; Wuddle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat Cuddle Wuddle last,Đánh bại Cuddle Wuddle cuối cùng,C?n ti?ng Anh nghi v?n: Cuddle; Wuddle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat Cuddle Wuddle last,Đánh bại Cuddle Wuddle cuối cùng,C?n ti?ng Anh nghi v?n: Cuddle; Wuddle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Nightmare Tacet Discord,Hạ gục Nightmare Discord.,C?n ti?ng Anh nghi v?n: Discord; Nightmare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Nightmare Tacet Discord,Hạ gục Nightmare Discord.,C?n ti?ng Anh nghi v?n: Discord; Nightmare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nightmare: Whisperin,Nightmare: Whisperin,C?n ti?ng Anh nghi v?n: Nightmare; Whisperin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Nightmare Tacet Discord,Hạ gục Nightmare Discord.,C?n ti?ng Anh nghi v?n: Discord; Nightmare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Nightmare Tacet Discord,Hạ gục Nightmare Discord.,C?n ti?ng Anh nghi v?n: Discord; Nightmare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Countdown Ends,Countdown Ends,C?n ti?ng Anh nghi v?n: Countdown; Ends | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Nightmare Tacet Discord,Hạ gục Nightmare Discord.,C?n ti?ng Anh nghi v?n: Discord; Nightmare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
(Optional) Defeat the Cruisewing to remove the DoT effect,(Tùy chọn) Tiêu diệt Cruisewing để loại bỏ hiệu ứng DoT,C?n ti?ng Anh nghi v?n: Cruisewing; DoT | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
(Optional) Defeat the Cruisewing to remove the DoT effect,(Tùy chọn) Tiêu diệt Cruisewing để loại bỏ hiệu ứng DoT,C?n ti?ng Anh nghi v?n: Cruisewing; DoT | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Nightmare Tacet Discord,Hạ gục Nightmare Discord.,C?n ti?ng Anh nghi v?n: Discord; Nightmare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Perfect Trade""","""Perfect Trade""",C?n ti?ng Anh nghi v?n: Perfect; Trade | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Take less than 8 hits from Cuddle Wuddle: {挑战3统计}/8,Chịu ít hơn 8 đòn từ Cuddle Wuddle: {挑战3统计}/8,C?n ti?ng Anh nghi v?n: Cuddle; Wuddle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Take less than 8 hits from Cuddle Wuddle: 8/8,Chịu ít hơn 8 đòn từ Cuddle Wuddle: 8/8,C?n ti?ng Anh nghi v?n: Cuddle; Wuddle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Take less than 8 hits from Cuddle Wuddle: {挑战3统计}/8,Chịu ít hơn 8 đòn từ Cuddle Wuddle: {挑战3统计}/8,C?n ti?ng Anh nghi v?n: Cuddle; Wuddle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Take less than 8 hits from Cuddle Wuddle: 8/8,Chịu ít hơn 8 đòn từ Cuddle Wuddle: 8/8,C?n ti?ng Anh nghi v?n: Cuddle; Wuddle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Avoid being hit by an exploding Fae Ignis: {挑战2统计} /1,Tránh bị trúng vụ nổ của Fae Ignis: {挑战2统计}/1,C?n ti?ng Anh nghi v?n: Fae; Ignis | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Avoid being hit by an exploding Fae Ignis: 1 /1,Tránh bị trúng vụ nổ của Fae Ignis: 1/1,C?n ti?ng Anh nghi v?n: Fae; Ignis | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Avoid being hit by an exploding Fae Ignis: {挑战2统计} /1,Tránh bị trúng vụ nổ của Fae Ignis: {挑战2统计}/1,C?n ti?ng Anh nghi v?n: Fae; Ignis | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Avoid being hit by an exploding Fae Ignis: 1 /1,Tránh bị trúng vụ nổ của Fae Ignis: 1/1,C?n ti?ng Anh nghi v?n: Fae; Ignis | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gondola Platform,Gondola Platform,C?n ti?ng Anh nghi v?n: Gondola; Platform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gondola Platform,Gondola Platform,C?n ti?ng Anh nghi v?n: Gondola; Platform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gondola Platform,Gondola Platform,C?n ti?ng Anh nghi v?n: Gondola; Platform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gondola Platform,Gondola Platform,C?n ti?ng Anh nghi v?n: Gondola; Platform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gondola Platform,Gondola Platform,C?n ti?ng Anh nghi v?n: Gondola; Platform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gondola Platform,Gondola Platform,C?n ti?ng Anh nghi v?n: Gondola; Platform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gondola Platform,Gondola Platform,C?n ti?ng Anh nghi v?n: Gondola; Platform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gondola Platform,Gondola Platform,C?n ti?ng Anh nghi v?n: Gondola; Platform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gondola Platform,Gondola Platform,C?n ti?ng Anh nghi v?n: Gondola; Platform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gondola Platform,Gondola Platform,C?n ti?ng Anh nghi v?n: Gondola; Platform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gondola Platform,Gondola Platform,C?n ti?ng Anh nghi v?n: Gondola; Platform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gondola Platform,Gondola Platform,C?n ti?ng Anh nghi v?n: Gondola; Platform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gondola Platform,Gondola Platform,C?n ti?ng Anh nghi v?n: Gondola; Platform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gondola Platform,Gondola Platform,C?n ti?ng Anh nghi v?n: Gondola; Platform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gondola Platform,Gondola Platform,C?n ti?ng Anh nghi v?n: Gondola; Platform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gondola Platform,Gondola Platform,C?n ti?ng Anh nghi v?n: Gondola; Platform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gondola Platform,Gondola Platform,C?n ti?ng Anh nghi v?n: Gondola; Platform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Observe Bakie,Observe Bakie,C?n ti?ng Anh nghi v?n: Bakie; Observe | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Observe Lario,Observe Lario,C?n ti?ng Anh nghi v?n: Lario; Observe | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Photograph Lario,Photograph Lario,C?n ti?ng Anh nghi v?n: Lario; Photograph | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Photograph Lario,Photograph Lario,C?n ti?ng Anh nghi v?n: Lario; Photograph | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Adventures in the Water City-Pioneer Association,Pioneer Association Ở Thành Phố Nước,C?n ti?ng Anh nghi v?n: Association; Pioneer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Observe Gondola,Observe Gondola,C?n ti?ng Anh nghi v?n: Gondola; Observe | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Adventures in the Water City-Signor Octopus,Signor Octopus - Thành Phố Nước,C?n ti?ng Anh nghi v?n: Octopus; Signor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Observe Tubpup,Observe Tubpup,C?n ti?ng Anh nghi v?n: Observe; Tubpup | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Observe Lucerna,Observe Lucerna,C?n ti?ng Anh nghi v?n: Lucerna; Observe | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Photograph Lucerna,Photograph Lucerna,C?n ti?ng Anh nghi v?n: Lucerna; Photograph | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Photograph Lucerna,Photograph Lucerna,C?n ti?ng Anh nghi v?n: Lucerna; Photograph | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Earn 2000 points and complete the challenge,Earn 2000 points và hoàn thành thử thách,C?n ti?ng Anh nghi v?n: Earn; points | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Earn 2000 points and complete the challenge,Earn 2000 points và hoàn thành thử thách,C?n ti?ng Anh nghi v?n: Earn; points | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Trial of Wisdom,Trial Wisdom,C?n ti?ng Anh nghi v?n: Trial; Wisdom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Furious Impact,Furious Impact,C?n ti?ng Anh nghi v?n: Furious; Impact | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Furious Surge,Furious Surge,C?n ti?ng Anh nghi v?n: Furious; Surge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crescendo Impact,Crescendo Impact,C?n ti?ng Anh nghi v?n: Crescendo; Impact | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Take less than 3 shovel hits from Diggy Duggy: 3/3,Chịu ít hơn 3 cú xẻng của Diggy Duggy: 3/3,C?n ti?ng Anh nghi v?n: Diggy; Duggy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Find a photo spot at the Thorncrown Rises,Tìm một góc chụp đẹp ở Thorncrown Rises,C?n ti?ng Anh nghi v?n: Rises; Thorncrown | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Find a photo spot at Nimbus Sanctum,Tìm một góc chụp đẹp ở Nimbus Sanctum,C?n ti?ng Anh nghi v?n: Nimbus; Sanctum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lightcrusher Twins,Lightcrusher Twins,C?n ti?ng Anh nghi v?n: Lightcrusher; Twins | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Defeat Tempest Mephis (Suggested Tactic Points: 4,000)",Đánh bại Tempest Mephis (Điểm Chiến thuật đề xuất: 4.000),C?n ti?ng Anh nghi v?n: Mephis; Tempest | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat Feilian Beringal (Suggested Tactic Points: 300),Đánh bại Feilian Beringal (Điểm Chiến thuật đề xuất: 300),C?n ti?ng Anh nghi v?n: Beringal; Feilian | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat Thundering Mephis (Suggested Tactic Points: 300),Đánh bại Thundering Mephis (Điểm Chiến thuật đề xuất: 300),C?n ti?ng Anh nghi v?n: Mephis; Thundering | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Defeat Tempest Mephis (Suggested Tactic Points: 1,500)",Đánh bại Tempest Mephis (Điểm Chiến thuật đề xuất: 1.500),C?n ti?ng Anh nghi v?n: Mephis; Tempest | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Defeat Thundering Mephis (Suggested Tactic Points: 4,000)",Đánh bại Thundering Mephis (Điểm Chiến thuật đề xuất: 4.000),C?n ti?ng Anh nghi v?n: Mephis; Thundering | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Defeat Chest Mimic Duo (Suggested Tactic Points: 1,500)",Đánh bại Cặp Quái Giả Mạo Rương (Tactic Points Gợi Ý: 1.500),C?n ti?ng Anh nghi v?n: Points; Tactic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Revives remaining: 9,Revives remaining: 9,C?n ti?ng Anh nghi v?n: remaining; Revives | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Revives remaining: 8,Revives remaining: 8,C?n ti?ng Anh nghi v?n: remaining; Revives | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Revives remaining: 7,Revives remaining: 7,C?n ti?ng Anh nghi v?n: remaining; Revives | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Revives remaining: 6,Revives remaining: 6,C?n ti?ng Anh nghi v?n: remaining; Revives | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Revives remaining: 5,Revives remaining: 5,C?n ti?ng Anh nghi v?n: remaining; Revives | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Revives remaining: 4,Revives remaining: 4,C?n ti?ng Anh nghi v?n: remaining; Revives | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Revives remaining: 3,Revives remaining: 3,C?n ti?ng Anh nghi v?n: remaining; Revives | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Revives remaining: 2,Revives remaining: 2,C?n ti?ng Anh nghi v?n: remaining; Revives | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Revives remaining: 1,Revives remaining: 1,C?n ti?ng Anh nghi v?n: remaining; Revives | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mighty Lightcrusher,Mighty Lightcrusher,C?n ti?ng Anh nghi v?n: Lightcrusher; Mighty | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wind Surge,Wind Surge,C?n ti?ng Anh nghi v?n: Surge; Wind | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sweeping Gale,Sweeping Gale,C?n ti?ng Anh nghi v?n: Gale; Sweeping | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Leave Black Alley,Rời Black Alley,C?n ti?ng Anh nghi v?n: Alley; Black | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gang Fighter,Gang Fighter,C?n ti?ng Anh nghi v?n: Fighter; Gang | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Calcharo Cube,Nói chuyện với Calcharo Cube,C?n ti?ng Anh nghi v?n: Calcharo; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Calcharo Cube,Nói chuyện với Calcharo Cube,C?n ti?ng Anh nghi v?n: Calcharo; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Changli Cube,Nói chuyện với Changli Cube,C?n ti?ng Anh nghi v?n: Changli; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Changli Cube,Nói chuyện với Changli Cube,C?n ti?ng Anh nghi v?n: Changli; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Camellya Cube,Nói chuyện với Camellya Cube,C?n ti?ng Anh nghi v?n: Camellya; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Camellya Cube,Nói chuyện với Camellya Cube,C?n ti?ng Anh nghi v?n: Camellya; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Shorekeeper Cube,Nói chuyện với Shorekeeper Cube,C?n ti?ng Anh nghi v?n: Cube; Shorekeeper | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Shorekeeper Cube,Nói chuyện với Shorekeeper Cube,C?n ti?ng Anh nghi v?n: Cube; Shorekeeper | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Roccia Cube,Nói chuyện với Roccia Cube,C?n ti?ng Anh nghi v?n: Cube; Roccia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Roccia Cube,Nói chuyện với Roccia Cube,C?n ti?ng Anh nghi v?n: Cube; Roccia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Phoebe Cube,Nói chuyện với Phoebe Cube,C?n ti?ng Anh nghi v?n: Cube; Phoebe | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Phoebe Cube,Nói chuyện với Phoebe Cube,C?n ti?ng Anh nghi v?n: Cube; Phoebe | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Cantarella Cube,Nói chuyện với Cantarella Cube,C?n ti?ng Anh nghi v?n: Cantarella; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Cantarella Cube,Nói chuyện với Cantarella Cube,C?n ti?ng Anh nghi v?n: Cantarella; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Brant Cube,Nói chuyện với Brant Cube,C?n ti?ng Anh nghi v?n: Brant; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Brant Cube,Nói chuyện với Brant Cube,C?n ti?ng Anh nghi v?n: Brant; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Cartethyia Cube,Nói chuyện với Cartethyia Cube,C?n ti?ng Anh nghi v?n: Cartethyia; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Cartethyia Cube,Nói chuyện với Cartethyia Cube,C?n ti?ng Anh nghi v?n: Cartethyia; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Zani Cube,Nói chuyện với Zani Cube,C?n ti?ng Anh nghi v?n: Cube; Zani | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Zani Cube,Nói chuyện với Zani Cube,C?n ti?ng Anh nghi v?n: Cube; Zani | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Jinhsi Cube,Nói chuyện với Jinhsi Cube,C?n ti?ng Anh nghi v?n: Cube; Jinhsi | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Jinhsi Cube,Nói chuyện với Jinhsi Cube,C?n ti?ng Anh nghi v?n: Cube; Jinhsi | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Inferno Rider appears,Inferno Rider xuất hiện,C?n ti?ng Anh nghi v?n: Inferno; Rider | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Inferno Rider appears,Inferno Rider xuất hiện,C?n ti?ng Anh nghi v?n: Inferno; Rider | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shock Stump appears,Shock Stump xuất hiện,C?n ti?ng Anh nghi v?n: Shock; Stump | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Healing Stump appears,Healing Stump xuất hiện,C?n ti?ng Anh nghi v?n: Healing; Stump | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hoochief Menace appears,Hoochief Menace xuất hiện,C?n ti?ng Anh nghi v?n: Hoochief; Menace | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shock Stump appears,Shock Stump xuất hiện,C?n ti?ng Anh nghi v?n: Shock; Stump | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Healing Stump appears,Healing Stump xuất hiện,C?n ti?ng Anh nghi v?n: Healing; Stump | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Healing Stump appears,Healing Stump xuất hiện,C?n ti?ng Anh nghi v?n: Healing; Stump | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Healing Stump appears,Healing Stump xuất hiện,C?n ti?ng Anh nghi v?n: Healing; Stump | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Healing Stump appears,Healing Stump xuất hiện,C?n ti?ng Anh nghi v?n: Healing; Stump | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Healing Stump appears,Healing Stump xuất hiện,C?n ti?ng Anh nghi v?n: Healing; Stump | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Healing Stump appears,Healing Stump xuất hiện,C?n ti?ng Anh nghi v?n: Healing; Stump | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
