en_source,vn_translate,loi_du_doan
Jakob,Jakob,C?n ti?ng Anh nghi v?n: Jakob | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Elaine,Elaine,C?n ti?ng Anh nghi v?n: Elaine | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bessie,Bessie,C?n ti?ng Anh nghi v?n: Bessie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ramona,Ramona,C?n ti?ng Anh nghi v?n: Ramona | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Nywell,Nywell,C?n ti?ng Anh nghi v?n: Nywell | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Athan,Athan,C?n ti?ng Anh nghi v?n: Athan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Shimone,Shimone,C?n ti?ng Anh nghi v?n: Shimone | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dyna,Dyna,C?n ti?ng Anh nghi v?n: Dyna | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Minaya,Minaya,C?n ti?ng Anh nghi v?n: Minaya | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Betzara,Betzara,C?n ti?ng Anh nghi v?n: Betzara | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bechman,Bechman,C?n ti?ng Anh nghi v?n: Bechman | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Franz,Franz,C?n ti?ng Anh nghi v?n: Franz | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Carlyn,Carlyn,C?n ti?ng Anh nghi v?n: Carlyn | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ryan,Ryan,C?n ti?ng Anh nghi v?n: Ryan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Beryl,Beryl,C?n ti?ng Anh nghi v?n: Beryl | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Makoto,Makoto,C?n ti?ng Anh nghi v?n: Makoto | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Claud,Claud,C?n ti?ng Anh nghi v?n: Claud | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bessinger,Bessinger,C?n ti?ng Anh nghi v?n: Bessinger | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cauchy,Cauchy,C?n ti?ng Anh nghi v?n: Cauchy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Orcalay,Orcalay,C?n ti?ng Anh nghi v?n: Orcalay | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cuvier,Cuvier,C?n ti?ng Anh nghi v?n: Cuvier | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gratvi,Gratvi,C?n ti?ng Anh nghi v?n: Gratvi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Whitney,Whitney,C?n ti?ng Anh nghi v?n: Whitney | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bram,Bram,C?n ti?ng Anh nghi v?n: Bram | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sloan,Sloan,C?n ti?ng Anh nghi v?n: Sloan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Pepys,Pepys,C?n ti?ng Anh nghi v?n: Pepys | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yukawa,Yukawa,C?n ti?ng Anh nghi v?n: Yukawa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Danoye,Danoye,C?n ti?ng Anh nghi v?n: Danoye | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Arnes,Arnes,C?n ti?ng Anh nghi v?n: Arnes | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Giorg,Giorg,C?n ti?ng Anh nghi v?n: Giorg | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fitzgerald,Fitzgerald,C?n ti?ng Anh nghi v?n: Fitzgerald | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Tovash,Tovash,C?n ti?ng Anh nghi v?n: Tovash | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hank,Hank,C?n ti?ng Anh nghi v?n: Hank | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Vantov,Vantov,C?n ti?ng Anh nghi v?n: Vantov | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Beckland,Beckland,C?n ti?ng Anh nghi v?n: Beckland | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Poppe,Poppe,C?n ti?ng Anh nghi v?n: Poppe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Leroiel,Leroiel,C?n ti?ng Anh nghi v?n: Leroiel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Belius,Belius,C?n ti?ng Anh nghi v?n: Belius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bronny,Bronny,C?n ti?ng Anh nghi v?n: Bronny | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Agliano,Agliano,C?n ti?ng Anh nghi v?n: Agliano | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Siric,Siric,C?n ti?ng Anh nghi v?n: Siric | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
System Notification,Hệ thống Notification,C?n ti?ng Anh nghi v?n: Notification | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Robbie,Robbie,C?n ti?ng Anh nghi v?n: Robbie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Carmela,Carmela,C?n ti?ng Anh nghi v?n: Carmela | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lambier,Lambier,C?n ti?ng Anh nghi v?n: Lambier | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Prami,Prami,C?n ti?ng Anh nghi v?n: Prami | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Edwards,Edwards,C?n ti?ng Anh nghi v?n: Edwards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yuanyuan,Yuanyuan,C?n ti?ng Anh nghi v?n: Yuanyuan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Glendor,Glendor,C?n ti?ng Anh nghi v?n: Glendor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mirel,Mirel,C?n ti?ng Anh nghi v?n: Mirel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lingshan,Lingshan,C?n ti?ng Anh nghi v?n: Lingshan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Knut,Knut,C?n ti?ng Anh nghi v?n: Knut | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sverre,Sverre,C?n ti?ng Anh nghi v?n: Sverre | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Tyndria,Tyndria,C?n ti?ng Anh nghi v?n: Tyndria | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aya,Aya,C?n ti?ng Anh nghi v?n: Aya | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lagerith,Lagerith,C?n ti?ng Anh nghi v?n: Lagerith | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jonna,Jonna,C?n ti?ng Anh nghi v?n: Jonna | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Katrina,Katrina,C?n ti?ng Anh nghi v?n: Katrina | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Eyvind,Eyvind,C?n ti?ng Anh nghi v?n: Eyvind | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Eloni,Eloni,C?n ti?ng Anh nghi v?n: Eloni | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Odgier,Odgier,C?n ti?ng Anh nghi v?n: Odgier | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rasmus,Rasmus,C?n ti?ng Anh nghi v?n: Rasmus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bjorn,Bjorn,C?n ti?ng Anh nghi v?n: Bjorn | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Inger,Inger,C?n ti?ng Anh nghi v?n: Inger | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jorgen,Jorgen,C?n ti?ng Anh nghi v?n: Jorgen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Asa,Asa,C?n ti?ng Anh nghi v?n: Asa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Liv,Liv,C?n ti?ng Anh nghi v?n: Liv | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Curious Boy,Cậu Bé Curious,C?n ti?ng Anh nghi v?n: Curious | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Inga,Inga,C?n ti?ng Anh nghi v?n: Inga | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Serra,Serra,C?n ti?ng Anh nghi v?n: Serra | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ingrid,Ingrid,C?n ti?ng Anh nghi v?n: Ingrid | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lyosroth,Lyosroth,C?n ti?ng Anh nghi v?n: Lyosroth | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Einar,Einar,C?n ti?ng Anh nghi v?n: Einar | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sif,Sif,C?n ti?ng Anh nghi v?n: Sif | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hailey,Hailey,C?n ti?ng Anh nghi v?n: Hailey | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Alert Researcher,Cảnh báo Researcher,C?n ti?ng Anh nghi v?n: Researcher | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Paloma,Paloma,C?n ti?ng Anh nghi v?n: Paloma | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Carrara,Carrara,C?n ti?ng Anh nghi v?n: Carrara | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mechascout,Mechascout,C?n ti?ng Anh nghi v?n: Mechascout | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fumiguruma,Fumiguruma,C?n ti?ng Anh nghi v?n: Fumiguruma | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Beatriz,Beatriz,C?n ti?ng Anh nghi v?n: Beatriz | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Students,Students,C?n ti?ng Anh nghi v?n: Students | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dagren,Dagren,C?n ti?ng Anh nghi v?n: Dagren | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sollind,Sollind,C?n ti?ng Anh nghi v?n: Sollind | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gullinskogr...,Gullinskogr...,C?n ti?ng Anh nghi v?n: Gullinskogr | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Vitruvio,Vitruvio,C?n ti?ng Anh nghi v?n: Vitruvio | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Alviss,Alviss,C?n ti?ng Anh nghi v?n: Alviss | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hrafnvid,Hrafnvid,C?n ti?ng Anh nghi v?n: Hrafnvid | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yosemite,Yosemite,C?n ti?ng Anh nghi v?n: Yosemite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sharaku,Sharaku,C?n ti?ng Anh nghi v?n: Sharaku | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sundell,Sundell,C?n ti?ng Anh nghi v?n: Sundell | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gauss,Gauss,C?n ti?ng Anh nghi v?n: Gauss | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Plott,Plott,C?n ti?ng Anh nghi v?n: Plott | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Amodeo,Amodeo,C?n ti?ng Anh nghi v?n: Amodeo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Josiah,Josiah,C?n ti?ng Anh nghi v?n: Josiah | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Stepan,Stepan,C?n ti?ng Anh nghi v?n: Stepan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Vika,Vika,C?n ti?ng Anh nghi v?n: Vika | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chevreuler,Chevreuler,C?n ti?ng Anh nghi v?n: Chevreuler | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dewar,Dewar,C?n ti?ng Anh nghi v?n: Dewar | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aisha,Aisha,C?n ti?ng Anh nghi v?n: Aisha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cassini,Cassini,C?n ti?ng Anh nghi v?n: Cassini | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Huggins,Huggins,C?n ti?ng Anh nghi v?n: Huggins | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sherrington,Sherrington,C?n ti?ng Anh nghi v?n: Sherrington | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Stanik,Stanik,C?n ti?ng Anh nghi v?n: Stanik | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Wollaston,Wollaston,C?n ti?ng Anh nghi v?n: Wollaston | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sharbon,Sharbon,C?n ti?ng Anh nghi v?n: Sharbon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Agacari,Agacari,C?n ti?ng Anh nghi v?n: Agacari | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Wolfe,Wolfe,C?n ti?ng Anh nghi v?n: Wolfe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Marlow,Marlow,C?n ti?ng Anh nghi v?n: Marlow | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dahl,Dahl,C?n ti?ng Anh nghi v?n: Dahl | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hoyer,Hoyer,C?n ti?ng Anh nghi v?n: Hoyer | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ashtika,Ashtika,C?n ti?ng Anh nghi v?n: Ashtika | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sanderland,Sanderland,C?n ti?ng Anh nghi v?n: Sanderland | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Iomatt,Iomatt,C?n ti?ng Anh nghi v?n: Iomatt | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ernst,Ernst,C?n ti?ng Anh nghi v?n: Ernst | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gamov,Gamov,C?n ti?ng Anh nghi v?n: Gamov | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Silins,Silins,C?n ti?ng Anh nghi v?n: Silins | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Palonira,Palonira,C?n ti?ng Anh nghi v?n: Palonira | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fitzner,Fitzner,C?n ti?ng Anh nghi v?n: Fitzner | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Karoy,Karoy,C?n ti?ng Anh nghi v?n: Karoy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gadolin,Gadolin,C?n ti?ng Anh nghi v?n: Gadolin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bersik,Bersik,C?n ti?ng Anh nghi v?n: Bersik | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Grimas,Grimas,C?n ti?ng Anh nghi v?n: Grimas | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rejika,Rejika,C?n ti?ng Anh nghi v?n: Rejika | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sorvi,Sorvi,C?n ti?ng Anh nghi v?n: Sorvi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Todd,Todd,C?n ti?ng Anh nghi v?n: Todd | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Vaeler,Vaeler,C?n ti?ng Anh nghi v?n: Vaeler | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Biscotti,Biscotti,C?n ti?ng Anh nghi v?n: Biscotti | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Xilan,Xilan,C?n ti?ng Anh nghi v?n: Xilan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Terra,Terra,C?n ti?ng Anh nghi v?n: Terra | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sheville,Sheville,C?n ti?ng Anh nghi v?n: Sheville | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fenya,Fenya,C?n ti?ng Anh nghi v?n: Fenya | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Tomas,Tomas,C?n ti?ng Anh nghi v?n: Tomas | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dalio,Dalio,C?n ti?ng Anh nghi v?n: Dalio | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Marlin,Marlin,C?n ti?ng Anh nghi v?n: Marlin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Torvald,Torvald,C?n ti?ng Anh nghi v?n: Torvald | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mirek,Mirek,C?n ti?ng Anh nghi v?n: Mirek | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Anyad,Anyad,C?n ti?ng Anh nghi v?n: Anyad | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Galilei,Galilei,C?n ti?ng Anh nghi v?n: Galilei | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rhunfield,Rhunfield,C?n ti?ng Anh nghi v?n: Rhunfield | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Milenco,Milenco,C?n ti?ng Anh nghi v?n: Milenco | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Anker,Anker,C?n ti?ng Anh nghi v?n: Anker | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Delgon,Delgon,C?n ti?ng Anh nghi v?n: Delgon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Melnyka,Melnyka,C?n ti?ng Anh nghi v?n: Melnyka | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Karle,Karle,C?n ti?ng Anh nghi v?n: Karle | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Leif,Leif,C?n ti?ng Anh nghi v?n: Leif | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Adentus,Adentus,C?n ti?ng Anh nghi v?n: Adentus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Petrova,Petrova,C?n ti?ng Anh nghi v?n: Petrova | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Halvad,Halvad,C?n ti?ng Anh nghi v?n: Halvad | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Edyth,Edyth,C?n ti?ng Anh nghi v?n: Edyth | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Alrik,Alrik,C?n ti?ng Anh nghi v?n: Alrik | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Astrid,Astrid,C?n ti?ng Anh nghi v?n: Astrid | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Conti,Conti,C?n ti?ng Anh nghi v?n: Conti | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Corvo,Corvo,C?n ti?ng Anh nghi v?n: Corvo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fjordheim,Fjordheim,C?n ti?ng Anh nghi v?n: Fjordheim | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Danzin,Danzin,C?n ti?ng Anh nghi v?n: Danzin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Eidenmark,Eidenmark,C?n ti?ng Anh nghi v?n: Eidenmark | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yala,Yala,C?n ti?ng Anh nghi v?n: Yala | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Wenji,Wenji,C?n ti?ng Anh nghi v?n: Wenji | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mio,Mio,C?n ti?ng Anh nghi v?n: Mio | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Caldera,Caldera,C?n ti?ng Anh nghi v?n: Caldera | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fiori,Fiori,C?n ti?ng Anh nghi v?n: Fiori | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Livia,Livia,C?n ti?ng Anh nghi v?n: Livia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Spherra,Spherra,C?n ti?ng Anh nghi v?n: Spherra | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lonhaim,Lonhaim,C?n ti?ng Anh nghi v?n: Lonhaim | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Esson,Esson,C?n ti?ng Anh nghi v?n: Esson | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Halberg,Halberg,C?n ti?ng Anh nghi v?n: Halberg | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Farid,Farid,C?n ti?ng Anh nghi v?n: Farid | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yukari,Yukari,C?n ti?ng Anh nghi v?n: Yukari | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Moreni,Moreni,C?n ti?ng Anh nghi v?n: Moreni | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Leonhardt,Leonhardt,C?n ti?ng Anh nghi v?n: Leonhardt | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Finch,Finch,C?n ti?ng Anh nghi v?n: Finch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Thorsen,Thorsen,C?n ti?ng Anh nghi v?n: Thorsen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
