en_source,vn_translate,loi_du_doan
"Clear Septimont 4 in ""Star Bouncing""","Hoàn thành Septimont 4 trong ""Star Bouncing""",C?n ti?ng Anh nghi v?n: Bouncing; Star | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Clear Septimont 4 in ""Star Bouncing""","Hoàn thành Septimont 4 trong ""Star Bouncing""",C?n ti?ng Anh nghi v?n: Bouncing; Star | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Defeat Havoc Dreadmanes 10 times with Fusion Dreadmane,Đánh bại Havoc Dreadmanes 10 lần bằng Fusion Dreadmane,C?n ti?ng Anh nghi v?n: Dreadmane; Dreadmanes | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Defeat 66 Snip Snaps with Gauntlets Resonators,Đánh bại 66 Snip Snaps bằng Resonator sử dụng Gauntlets,C?n ti?ng Anh nghi v?n: Snaps; Snip | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Defeat 66 Snip Snaps with Pistols Resonators,Đánh bại 66 Snip Snaps bằng Resonator sử dụng Pistols,C?n ti?ng Anh nghi v?n: Snaps; Snip | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Defeat 66 Snip Snaps with Broadblade Resonators,Đánh bại 66 Snip Snaps bằng Resonator sử dụng Broadblade,C?n ti?ng Anh nghi v?n: Snaps; Snip | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Defeat 66 Tick Tacks with Rectifier Resonators,Đánh bại 66 Tick Tacks bằng Resonator sử dụng Rectifier,C?n ti?ng Anh nghi v?n: Tacks; Tick | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Available after unlocking Advanced Hull,Có sẵn sau khi mở khóa Advanced Hull,C?n ti?ng Anh nghi v?n: Advanced; Hull | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Clear Nightmare Revisits with 2 different Main Resonators,Hoàn thành Nightmare Revisits với 2 Resonator chính khác nhau,C?n ti?ng Anh nghi v?n: Nightmare; Revisits | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Clear Nightmare Revisits with 4 different Main Resonators,Hoàn thành Nightmare Revisits với 4 Resonator chính khác nhau,C?n ti?ng Anh nghi v?n: Nightmare; Revisits | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Clear Nightmare Revisits with 6 different Main Resonators,Hoàn thành Nightmare Revisits với 6 Resonator chính khác nhau,C?n ti?ng Anh nghi v?n: Nightmare; Revisits | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Check if Pioneer Association commission is activated,Kiểm tra xem nhiệm vụ Pioneer Association đã được kích hoạt chưa,C?n ti?ng Anh nghi v?n: Association; Pioneer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Complete Main Quest Chapter II Act V ""Shadow of Glory"" to Unlock","Hoàn thành Nhiệm Vụ Chính Chương II Hồi V ""Bóng Tối Vinh Quang"" để mở khóa",C?n ti?ng Anh nghi v?n: II; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Complete Union Level Ascension in the Sonoro Sphere,Hoàn thành Thăng Cấp Cấp Độ Liên Minh trong Sonoro Sphere,C?n ti?ng Anh nghi v?n: Sonoro; Sphere | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Complete Union Level Ascension in the Sonoro Sphere,Hoàn thành Thăng Cấp Cấp Độ Liên Minh trong Sonoro Sphere,C?n ti?ng Anh nghi v?n: Sonoro; Sphere | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Complete Union Level breakthrough in Sonoro Sphere,Hoàn thành Đột Phá Cấp Độ Liên Minh trong Sonoro Sphere,C?n ti?ng Anh nghi v?n: Sonoro; Sphere | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
After the end of Chapter I Act II,Sau khi kết thúc Chương I Hồi II,C?n ti?ng Anh nghi v?n: I; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
After the end of Chapter I Act III,Sau khi kết thúc Chương I Hồi III,C?n ti?ng Anh nghi v?n: I; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Complete Main Quest Chapter II Act V ""Shadow of Glory"" to unlock","Hoàn thành Chương II Chương V Nhiệm Vụ Chính ""Bóng Tối Của Vinh Quang"" để mở khóa",C?n ti?ng Anh nghi v?n: II; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Complete Main Quest Chapter II Act VII ""Dreamcatchers in the Secret Gardens"" to unlock","Hoàn thành Chương II Chương VII Nhiệm Vụ Chính ""Những Kẻ Bắt Giấc Mơ Trong Khu Vườn Bí Mật"" để mở khóa",C?n ti?ng Anh nghi v?n: II; VII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Failed to fetch characters for Forward Base,Lấy thông tin nhân vật cho Forward Base thất bại,C?n ti?ng Anh nghi v?n: Base; Forward | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Shield unique Id for changing the shield value does not exist,Shield unique Id để thay đổi giá trị không tồn tại,C?n ti?ng Anh nghi v?n: Shield; unique | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Reach SS or a higher rating for any Wish,Đạt xếp hạng SS hoặc cao hơn cho bất kỳ Wish nào,C?n ti?ng Anh nghi v?n: SS; Wish | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Search by Online ID for PSN™ to add a friend,Tìm bạn bằng Online ID cho PSN™,C?n ti?ng Anh nghi v?n: Online; PSN | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Search by Online ID for PSN,Tìm kiếm bằng Online ID cho PSN,C?n ti?ng Anh nghi v?n: Online; PSN | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Reach Union Level 14 to unlock during Main Quest Chapter II Act I,Đạt Cấp Liên Minh 14 để mở khóa trong Chương II Hồi I Nhiệm Vụ Chính,C?n ti?ng Anh nghi v?n: I; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"After the Celebration begins, find ""her"" at the top of Rabelle College","Sau khi Lễ Kỷ Niệm bắt đầu, hãy tìm ""cô ấy"" trên đỉnh Rabelle College",C?n ti?ng Anh nghi v?n: College; Rabelle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Medium Tacet Field: Echo,Medium Tacet Field: Echo,C?n ti?ng Anh nghi v?n: Field; Medium | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"""Lament Recon: Solaris Soldier"" Limited-Time Event","""Lament Recon: Solaris Soldier"" Sự Kiện Giới Hạn",C?n ti?ng Anh nghi v?n: Recon; Soldier | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Reward for Sonance Casket collection in Rinascita,Phần thưởng thu thập Sonance Casket tại Rinascita,C?n ti?ng Anh nghi v?n: Casket; Sonance | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Morphable Echo - Havoc Eclipse,Morphable Echo - Havoc Eclipse,C?n ti?ng Anh nghi v?n: Eclipse; Morphable | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Torn pages collected from Desorock Highland,Trang giấy rách thu thập từ Desorock Highland,C?n ti?ng Anh nghi v?n: Desorock; Highland | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Torn pages collected from Desorock Highland,Trang giấy rách thu thập từ Desorock Highland,C?n ti?ng Anh nghi v?n: Desorock; Highland | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Astrum Unicum / Stars, Rebirth, and You","Astrum Unicum / Những Vì Sao, Sự Tái Sinh và Bạn",C?n ti?ng Anh nghi v?n: Astrum; Unicum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
<i>The Martyrdom of Blessed Fleurdelys - Act III</i> (Unfinished),<i>Sự Hy Sinh của Thánh Nữ Fleurdelys - Hồi III</i> (Chưa hoàn thành),C?n ti?ng Anh nghi v?n: Fleurdelys; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"A Long, Long Winter","A Long, Long Winter",C?n ti?ng Anh nghi v?n: A; Winter | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
After Party Smiles,Sau khi Party Smiles,C?n ti?ng Anh nghi v?n: Party; Smiles | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Silver Shuttle Faring through Dream,Silver Shuttle Du Hành Qua Giấc Mơ,C?n ti?ng Anh nghi v?n: Shuttle; Silver | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Chapter III Act V ""Starlights from Yesterdays""","Chương III Hồi V ""Ánh Sao Từ Những Ngày Qua""",C?n ti?ng Anh nghi v?n: III; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Acting Chief of Ministry of Development, inherited the ""power of the Xuanwu"" leisurely nature, relaxed, seemingly lazy, but in fact very serious and responsible, understanding every detail of Heavenly Work, and then the complicated affairs can also be handled in an orderly manner","Quyền Trưởng Bộ Phát Triển tạm quyền, thừa hưởng ""sức mạnh của Huyền Vũ"" với tính cách nhàn nhã, thoải mái, có vẻ lười biếng nhưng thực chất rất nghiêm túc và có trách nhiệm, am hiểu mọi chi tiết của Heavenly Work, và từ đó có thể xử lý các công việc phức tạp một cách trật tự",C?n ti?ng Anh nghi v?n: Heavenly; Work | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Tap here to use Resonance Skill,Nhấn vào đây để sử dụng Resonance Skill,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Tap here to use Resonance Liberation,Nhấn vào đây để sử dụng Resonance Liberation,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Standard Resonance Sword Cast,Tiêu Chuẩn Resonance Kiếm Cast,C?n ti?ng Anh nghi v?n: Cast | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Adventures in the Water City-Hadrian's Gladiator-Unlock Quest,Nhiệm Vụ Unlock - Võ Sĩ Giả Của Hadrian,C?n ti?ng Anh nghi v?n: Unlock | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
(Optional) Talk to the calm young man,(Tùy chọn) Talk với chàng trai trẻ điềm tĩnh,C?n ti?ng Anh nghi v?n: Talk | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
(Optional) Talk to the calm young man,(Tùy chọn) Talk với chàng trai trẻ điềm tĩnh,C?n ti?ng Anh nghi v?n: Talk | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Switch Echoes,Switch Echoes,C?n ti?ng Anh nghi v?n: Switch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Switch Echoes,Switch Echoes,C?n ti?ng Anh nghi v?n: Switch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Switch Echoes,Switch Echoes,C?n ti?ng Anh nghi v?n: Switch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Switch Echoes,Switch Echoes,C?n ti?ng Anh nghi v?n: Switch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Switch Echoes,Switch Echoes,C?n ti?ng Anh nghi v?n: Switch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Switch Echoes,Switch Echoes,C?n ti?ng Anh nghi v?n: Switch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Switch Echoes,Switch Echoes,C?n ti?ng Anh nghi v?n: Switch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Switch Echoes,Switch Echoes,C?n ti?ng Anh nghi v?n: Switch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Switch Echoes,Switch Echoes,C?n ti?ng Anh nghi v?n: Switch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Switch Echoes,Switch Echoes,C?n ti?ng Anh nghi v?n: Switch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Return to the room on the other side of the window,Return căn phòng bên kia cửa sổ,C?n ti?ng Anh nghi v?n: Return | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Start the Motorbike Track Challenge,Bắt đầu Challenge Đường Đua Xe Mô-tô,C?n ti?ng Anh nghi v?n: Challenge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Start the Motorbike Track Challenge,Bắt đầu Challenge Đường Đua Xe Mô-tô,C?n ti?ng Anh nghi v?n: Challenge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
NPC Test,NPC Test,C?n ti?ng Anh nghi v?n: Test | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
NPC Test 2,NPC Test 2,C?n ti?ng Anh nghi v?n: Test | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Chin Up,Chin Up,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Left Behind_Sorrowful Man,Left Behind_Người đàn ông đau khổ,C?n ti?ng Anh nghi v?n: Left | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Left Behind_Lively Woman,Left Behind_Cô gái hoạt bát,C?n ti?ng Anh nghi v?n: Left | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Preparatory Program Male Student,Male sinh Chương trình Chuẩn bị,C?n ti?ng Anh nghi v?n: Male | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Concerto Energy,Concerto Energy,C?n ti?ng Anh nghi v?n: Energy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonance Energy,Resonance Energy,C?n ti?ng Anh nghi v?n: Energy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Challenge Time,Thời Gian Challenge,C?n ti?ng Anh nghi v?n: Challenge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Put in Guide Crystal,Lắp Tinh Thể Guide vào,C?n ti?ng Anh nghi v?n: Guide | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Put in Guide Crystal,Lắp Tinh Thể Guide vào,C?n ti?ng Anh nghi v?n: Guide | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Put in Guide Crystal,Lắp Tinh Thể Guide vào,C?n ti?ng Anh nghi v?n: Guide | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Put in Guide Crystal,Lắp Tinh Thể Guide vào,C?n ti?ng Anh nghi v?n: Guide | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
