en_source,vn_translate,loi_du_doan
"Try Focusing, Eh?","Try Focusing, Eh?",C?n ti?ng Anh nghi v?n: Eh; Focusing; Try | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Suite of Quietus,Suite of Quietus,C?n ti?ng Anh nghi v?n: of; Quietus; Suite | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Beneath Lunar Tides,Beneath Lunar Tides,C?n ti?ng Anh nghi v?n: Beneath; Lunar; Tides | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Originite: Type I,Originite: Type I,C?n ti?ng Anh nghi v?n: I; Originite; Type | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rime-Draped Sprouts,Rime-Draped Sprouts,C?n ti?ng Anh nghi v?n: Draped; Rime; Sprouts | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Whispers of Sirens,Whispers of Sirens,C?n ti?ng Anh nghi v?n: of; Sirens; Whispers | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Waltz in Masquerade,Waltz in Masquerade,C?n ti?ng Anh nghi v?n: in; Masquerade; Waltz | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Emerald of Genesis,Emerald of Genesis,C?n ti?ng Anh nghi v?n: Emerald; Genesis; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Originite: Type II,Originite: Type II,C?n ti?ng Anh nghi v?n: II; Originite; Type | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Commando of Conviction,Commando of Conviction,C?n ti?ng Anh nghi v?n: Commando; Conviction; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
T4-5Jinzhou+ series short sword,T4-5Jinzhou+ series short sword,C?n ti?ng Anh nghi v?n: series; short; sword | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Originite: Type III,Originite: Type III,C?n ti?ng Anh nghi v?n: III; Originite; Type | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Originite: Type IV,Originite: Type IV,C?n ti?ng Anh nghi v?n: IV; Originite; Type | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Originite: Type V,Originite: Type V,C?n ti?ng Anh nghi v?n: Originite; Type; V | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Forged Dwarf Star,Forged Dwarf Star,C?n ti?ng Anh nghi v?n: Dwarf; Forged; Star | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Projection: Formless Pistol,Projection: Formless Pistol,C?n ti?ng Anh nghi v?n: Formless; Pistol; Projection | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Projection: Somnoire Anchor,Projection: Somnoire Anchor,C?n ti?ng Anh nghi v?n: Anchor; Projection; Somnoire | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Projection - Peach Blossom,Projection - Peach Blossom,C?n ti?ng Anh nghi v?n: Blossom; Peach; Projection | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Projection: Ocean's Gift,Projection: Ocean's Gift,C?n ti?ng Anh nghi v?n: Gift; Ocean's; Projection | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lingering Summer Tune,Lingering Summer Tune,C?n ti?ng Anh nghi v?n: Lingering; Summer; Tune | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Purge of Light,Purge of Light,C?n ti?ng Anh nghi v?n: Light; of; Purge | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Tune Break Boost,Tune Break Boost,C?n ti?ng Anh nghi v?n: Boost; Break; Tune | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enhancement: Tune Break,Enhancement: Tune Break,C?n ti?ng Anh nghi v?n: Break; Enhancement; Tune | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"One, Two, Three","One, Two, Three",C?n ti?ng Anh nghi v?n: One; Three; Two | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Within Infinity's Embrace,Within Infinity's Embrace,C?n ti?ng Anh nghi v?n: Embrace; Infinity's; Within | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Vestiges of Falsehood,Vestiges of Falsehood,C?n ti?ng Anh nghi v?n: Falsehood; of; Vestiges | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enhancement: Tune Break,Enhancement: Tune Break,C?n ti?ng Anh nghi v?n: Break; Enhancement; Tune | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Heavenfall Edict: Unbound,Heavenfall Edict: Unbound,C?n ti?ng Anh nghi v?n: Edict; Heavenfall; Unbound | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enhancement: Tune Break,Enhancement: Tune Break,C?n ti?ng Anh nghi v?n: Break; Enhancement; Tune | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enhancement: Tune Break,Enhancement: Tune Break,C?n ti?ng Anh nghi v?n: Break; Enhancement; Tune | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ally Recruitment I,Ally Recruitment I,C?n ti?ng Anh nghi v?n: Ally; I; Recruitment | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ally Recruitment II,Ally Recruitment II,C?n ti?ng Anh nghi v?n: Ally; II; Recruitment | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ally Recruitment III,Ally Recruitment III,C?n ti?ng Anh nghi v?n: Ally; III; Recruitment | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Encounter: Central Hospital,Encounter: Central Hospital,C?n ti?ng Anh nghi v?n: Central; Encounter; Hospital | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Encounter: Claw Machine,Encounter: Claw Machine,C?n ti?ng Anh nghi v?n: Claw; Encounter; Machine | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Encounter: Sobering Behavior,Encounter: Sobering Behavior,C?n ti?ng Anh nghi v?n: Behavior; Encounter; Sobering | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Encounter: Dreamy Spring,Encounter: Dreamy Spring,C?n ti?ng Anh nghi v?n: Dreamy; Encounter; Spring | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Encounter: White Wolf,Encounter: White Wolf,C?n ti?ng Anh nghi v?n: Encounter; White; Wolf | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Encounter: Secret Market,Encounter: Secret Market,C?n ti?ng Anh nghi v?n: Encounter; Market; Secret | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Interlude: Wooly Warrior,Interlude: Wooly Warrior,C?n ti?ng Anh nghi v?n: Interlude; Warrior; Wooly | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Encounter: Sentry's Creed,Encounter: Sentry's Creed,C?n ti?ng Anh nghi v?n: Creed; Encounter; Sentry's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Encounter: Mine I,Encounter: Mine I,C?n ti?ng Anh nghi v?n: Encounter; I; Mine | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Encounter: Mine II,Encounter: Mine II,C?n ti?ng Anh nghi v?n: Encounter; II; Mine | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Interlude: Sea Pianist,Interlude: Sea Pianist,C?n ti?ng Anh nghi v?n: Interlude; Pianist; Sea | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Interlude: Current President,Interlude: Current President,C?n ti?ng Anh nghi v?n: Current; Interlude; President | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Encounter: Fallen Knights,Encounter: Fallen Knights,C?n ti?ng Anh nghi v?n: Encounter; Fallen; Knights | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Encounter: Golden Ridge,Encounter: Golden Ridge,C?n ti?ng Anh nghi v?n: Encounter; Golden; Ridge | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Encounter: Auction I,Encounter: Auction I,C?n ti?ng Anh nghi v?n: Auction; Encounter; I | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Encounter: Auction II,Encounter: Auction II,C?n ti?ng Anh nghi v?n: Auction; Encounter; II | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Encounter: Auction III,Encounter: Auction III,C?n ti?ng Anh nghi v?n: Auction; Encounter; III | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Encounter: Blind Star,Encounter: Blind Star,C?n ti?ng Anh nghi v?n: Blind; Encounter; Star | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Encounter: Wishing Machine,Encounter: Wishing Machine,C?n ti?ng Anh nghi v?n: Encounter; Machine; Wishing | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Encounter: Somnoire Express,Encounter: Somnoire Express,C?n ti?ng Anh nghi v?n: Encounter; Express; Somnoire | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hot-headed Teen [Onlooker],Hot-headed Teen [Onlooker],C?n ti?ng Anh nghi v?n: headed; Hot; Teen | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Furious Lead Singer [Lighting Technician],Furious Lead Singer [Lighting Technician],C?n ti?ng Anh nghi v?n: Furious; Lead; Singer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Strange White Cat [Ivory Gatekeeper],Strange White Cat [Ivory Gatekeeper],C?n ti?ng Anh nghi v?n: Cat; Strange; White | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Taciturn Black Cat [Ebony Gatekeeper],Taciturn Black Cat [Ebony Gatekeeper],C?n ti?ng Anh nghi v?n: Black; Cat; Taciturn | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Strange Telephone Booth [Last Echo],Strange Telephone Booth [Last Echo],C?n ti?ng Anh nghi v?n: Booth; Strange; Telephone | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Well-Dressed Steward [Film Editor],Well-Dressed Steward [Film Editor],C?n ti?ng Anh nghi v?n: Dressed; Steward; Well | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dust-Covered Letter [Humanities Enthusiast],Dust-Covered Letter [Humanities Enthusiast],C?n ti?ng Anh nghi v?n: Covered; Dust; Letter | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lose 200 Dream Fragments,Lose 200 Dream Fragments,C?n ti?ng Anh nghi v?n: Dream; Fragments; Lose | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Daily-Life Vlogger [Camera Operator],Daily-Life Vlogger [Camera Operator],C?n ti?ng Anh nghi v?n: Daily; Life; Vlogger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Beret-Capped Detective [D],Beret-Capped Detective [D],C?n ti?ng Anh nghi v?n: Beret; Capped; Detective | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ground Control's Response [Film Editor],Ground Control's Response [Film Editor],C?n ti?ng Anh nghi v?n: Control's; Ground; Response | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lose 50 Dream Fragments,Lose 50 Dream Fragments,C?n ti?ng Anh nghi v?n: Dream; Fragments; Lose | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Recruit Ticket: Special,Recruit Ticket: Special,C?n ti?ng Anh nghi v?n: Recruit; Special; Ticket | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Film Roll Cost,Film Roll Cost,C?n ti?ng Anh nghi v?n: Cost; Film; Roll | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dream Fragments Gain+,Dream Fragments Gain+,C?n ti?ng Anh nghi v?n: Dream; Fragments; Gain | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Film Roll Cost-,Film Roll Cost-,C?n ti?ng Anh nghi v?n: Cost; Film; Roll | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Brilliant Tacetite Bloom,Brilliant Tacetite Bloom,C?n ti?ng Anh nghi v?n: Bloom; Brilliant; Tacetite | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lorelei - Ultra I,Lorelei - Ultra I,C?n ti?ng Anh nghi v?n: I; Lorelei; Ultra | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fleurdelys - Ultra I,Fleurdelys - Ultra I,C?n ti?ng Anh nghi v?n: Fleurdelys; I; Ultra | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing Prevention I,Healing Prevention I,C?n ti?ng Anh nghi v?n: Healing; I; Prevention | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dirge Staccato: Rage,Dirge Staccato: Rage,C?n ti?ng Anh nghi v?n: Dirge; Rage; Staccato | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dirge Staccato: Cure,Dirge Staccato: Cure,C?n ti?ng Anh nghi v?n: Cure; Dirge; Staccato | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Thunder of Bane,Thunder of Bane,C?n ti?ng Anh nghi v?n: Bane; of; Thunder | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing Prevention II,Healing Prevention II,C?n ti?ng Anh nghi v?n: Healing; II; Prevention | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lorelei - Ultra II,Lorelei - Ultra II,C?n ti?ng Anh nghi v?n: II; Lorelei; Ultra | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fleurdelys - Ultra II,Fleurdelys - Ultra II,C?n ti?ng Anh nghi v?n: Fleurdelys; II; Ultra | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fleurdelys - Ultra III,Fleurdelys - Ultra III,C?n ti?ng Anh nghi v?n: Fleurdelys; III; Ultra | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Symphony of Bubbles,Symphony of Bubbles,C?n ti?ng Anh nghi v?n: Bubbles; of; Symphony | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Complete any difficulty with Dream of Gradation,Hoàn thành bất kỳ độ khó nào với Dream of Gradation,C?n ti?ng Anh nghi v?n: Dream; Gradation; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Complete any difficulty with Dream of Devouring,Hoàn thành bất kỳ độ khó nào với Dream of Devouring,C?n ti?ng Anh nghi v?n: Devouring; Dream; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Complete any difficulty with Dream of Exchange,Hoàn thành bất kỳ độ khó nào với Dream of Exchange,C?n ti?ng Anh nghi v?n: Dream; Exchange; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Complete any difficulty with Dream of Integration,Hoàn thành bất kỳ độ khó nào với Dream of Integration,C?n ti?ng Anh nghi v?n: Dream; Integration; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Complete 5 difficulties with Dream of Gradation,Hoàn thành 5 độ khó với Dream of Gradation,C?n ti?ng Anh nghi v?n: Dream; Gradation; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Complete 5 difficulties with Dream of Devouring,Hoàn thành 5 độ khó với Dream of Devouring,C?n ti?ng Anh nghi v?n: Devouring; Dream; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Complete 5 difficulties with Dream of Exchange,Hoàn thành 5 độ khó với Dream of Exchange,C?n ti?ng Anh nghi v?n: Dream; Exchange; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Complete 5 difficulties with Dream of Integration,Hoàn thành 5 độ khó với Dream of Integration,C?n ti?ng Anh nghi v?n: Dream; Integration; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Starting Funds I,Starting Funds I,C?n ti?ng Anh nghi v?n: Funds; I; Starting | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Quality Sales I,Quality Sales I,C?n ti?ng Anh nghi v?n: I; Quality; Sales | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Prop Capacity I,Prop Capacity I,C?n ti?ng Anh nghi v?n: Capacity; I; Prop | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Starting Funds II,Starting Funds II,C?n ti?ng Anh nghi v?n: Funds; II; Starting | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Quality Sales II,Quality Sales II,C?n ti?ng Anh nghi v?n: II; Quality; Sales | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Prop Capacity II,Prop Capacity II,C?n ti?ng Anh nghi v?n: Capacity; II; Prop | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dream Block: Watermirror,Dream Block: Watermirror,C?n ti?ng Anh nghi v?n: Block; Dream; Watermirror | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dream Block: Obsidian,Dream Block: Obsidian,C?n ti?ng Anh nghi v?n: Block; Dream; Obsidian | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dream Block: Gravel,Dream Block: Gravel,C?n ti?ng Anh nghi v?n: Block; Dream; Gravel | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dream Block: Woodland,Dream Block: Woodland,C?n ti?ng Anh nghi v?n: Block; Dream; Woodland | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dream Block: Forbidden,Dream Block: Forbidden,C?n ti?ng Anh nghi v?n: Block; Dream; Forbidden | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dream Block: Blackstone,Dream Block: Blackstone,C?n ti?ng Anh nghi v?n: Blackstone; Block; Dream | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Big Haul Dock,Big Haul Dock,C?n ti?ng Anh nghi v?n: Big; Dock; Haul | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Top Hat Trader,Top Hat Trader,C?n ti?ng Anh nghi v?n: Hat; Top; Trader | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Casual Beta Tester,Casual Beta Tester,C?n ti?ng Anh nghi v?n: Beta; Casual; Tester | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Nameless Beta Tester,Nameless Beta Tester,C?n ti?ng Anh nghi v?n: Beta; Nameless; Tester | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Happy Beta Tester,Happy Beta Tester,C?n ti?ng Anh nghi v?n: Beta; Happy; Tester | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fluffy Squishy Kitty,Fluffy Squishy Kitty,C?n ti?ng Anh nghi v?n: Fluffy; Kitty; Squishy | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sweet Tooth Namipon,Sweet Tooth Namipon,C?n ti?ng Anh nghi v?n: Namipon; Sweet; Tooth | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Kaidan Fan Namipon,Kaidan Fan Namipon,C?n ti?ng Anh nghi v?n: Fan; Kaidan; Namipon | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hanakage Underground Street,Hanakage Underground Street,C?n ti?ng Anh nghi v?n: Hanakage; Street; Underground | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Honami Central Park,Honami Central Park,C?n ti?ng Anh nghi v?n: Central; Honami; Park | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rice Dango Income,Rice Dango Income,C?n ti?ng Anh nghi v?n: Dango; Income; Rice | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Insufficent Rice Dangos,Insufficent Rice Dangos,C?n ti?ng Anh nghi v?n: Dangos; Insufficent; Rice | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Explorable - Sakura Quarter,Explorable - Sakura Quarter,C?n ti?ng Anh nghi v?n: Explorable; Quarter; Sakura | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Explorable - Meishin Passageway,Explorable - Meishin Passageway,C?n ti?ng Anh nghi v?n: Explorable; Meishin; Passageway | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Unlocked - Explore Honami,Unlocked - Explore Honami,C?n ti?ng Anh nghi v?n: Explore; Honami; Unlocked | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Unlocked - Explore Honami,Unlocked - Explore Honami,C?n ti?ng Anh nghi v?n: Explore; Honami; Unlocked | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Unlocked - Neon Tower,Unlocked - Neon Tower,C?n ti?ng Anh nghi v?n: Neon; Tower; Unlocked | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"Rare, Unique, Limited","Rare, Unique, Limited",C?n ti?ng Anh nghi v?n: Limited; Rare; Unique | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"Rare, Unique, Limited","Rare, Unique, Limited",C?n ti?ng Anh nghi v?n: Limited; Rare; Unique | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"Rare, Unique, Limited","Rare, Unique, Limited",C?n ti?ng Anh nghi v?n: Limited; Rare; Unique | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Off-Tune Mechanic,Off-Tune Mechanic,C?n ti?ng Anh nghi v?n: Mechanic; Off; Tune | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Off-Tune Mechanic,Off-Tune Mechanic,C?n ti?ng Anh nghi v?n: Mechanic; Off; Tune | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pioneer Training Ground,Pioneer Training Ground,C?n ti?ng Anh nghi v?n: Ground; Pioneer; Training | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Namipon Telephone Booth,Namipon Telephone Booth,C?n ti?ng Anh nghi v?n: Booth; Namipon; Telephone | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Namipon Capsule Machine,Namipon Capsule Machine,C?n ti?ng Anh nghi v?n: Capsule; Machine; Namipon | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Post-Doomsday Coffee,Post-Doomsday Coffee,C?n ti?ng Anh nghi v?n: Coffee; Doomsday; Post | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Orbit Valley Pass - North,Orbit Valley Pass - Bắc,C?n ti?ng Anh nghi v?n: Orbit; Pass; Valley | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Spacetrek Observatory Files,Spacetrek Observatory Files,C?n ti?ng Anh nghi v?n: Files; Observatory; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Clear a Void Storm Zone once,Dọn dẹp một Void Storm Zone một lần,C?n ti?ng Anh nghi v?n: Storm; Void; Zone | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Route Constructor Racing Challenge I,Thử thách đua Route Constructor I,C?n ti?ng Anh nghi v?n: Constructor; I; Route | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Route Constructor Racing Challenge II,Thử thách đua Route Constructor II,C?n ti?ng Anh nghi v?n: Constructor; II; Route | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Insufficient Exploration Data,Insufficient Exploration Data,C?n ti?ng Anh nghi v?n: Data; Exploration; Insufficient | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Projector: Zip Zap,Projector: Zip Zap,C?n ti?ng Anh nghi v?n: Projector; Zap; Zip | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Projector: Mining Reindeer,Projector: Mining Reindeer,C?n ti?ng Anh nghi v?n: Mining; Projector; Reindeer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
