en_source,vn_translate,loi_du_doan
Calm Midnight Ranger,Calm Midnight Ranger,C?n ti?ng Anh nghi v?n: Calm; Midnight; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Young Midnight Ranger,Young Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Ranger; Young | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Calm Midnight Ranger,Calm Midnight Ranger,C?n ti?ng Anh nghi v?n: Calm; Midnight; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Anxious Young Man,Anxious Young Man,C?n ti?ng Anh nghi v?n: Anxious; Man; Young | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"""Middle-aged Man""","""Middle-aged Man""",C?n ti?ng Anh nghi v?n: aged; Man; Middle | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fishing Village Shopkeeper,Fishing Village Shopkeeper,C?n ti?ng Anh nghi v?n: Fishing; Shopkeeper; Village | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exile Seeking Help,Exile Seeking Help,C?n ti?ng Anh nghi v?n: Exile; Help; Seeking | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exile Losing Drive,Exile Losing Drive,C?n ti?ng Anh nghi v?n: Drive; Exile; Losing | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exile Supply Manager,Exile Supply Manager,C?n ti?ng Anh nghi v?n: Exile; Manager; Supply | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lazing Around Researcher,Lazing Around Researcher,C?n ti?ng Anh nghi v?n: Around; Lazing; Researcher | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Tiger-Striped Cat,Tiger-Striped Cat,C?n ti?ng Anh nghi v?n: Cat; Striped; Tiger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cat-loving Woman,Cat-loving Woman,C?n ti?ng Anh nghi v?n: Cat; loving; Woman | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Researcher Checking Materials,Researcher Checking Materials,C?n ti?ng Anh nghi v?n: Checking; Materials; Researcher | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Black Haired Researcher,Black Haired Researcher,C?n ti?ng Anh nghi v?n: Black; Haired; Researcher | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Blue Haired Researcher,Blue Haired Researcher,C?n ti?ng Anh nghi v?n: Blue; Haired; Researcher | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Gray Hoochief Leader,Gray Hoochief Leader,C?n ti?ng Anh nghi v?n: Gray; Hoochief; Leader | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Brown Hoochief Leader,Brown Hoochief Leader,C?n ti?ng Anh nghi v?n: Brown; Hoochief; Leader | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Joyful Theater Staff,Joyful Theater Staff,C?n ti?ng Anh nghi v?n: Joyful; Staff; Theater | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Elder Theater Staff,Elder Theater Staff,C?n ti?ng Anh nghi v?n: Elder; Staff; Theater | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Junior Soldier Instructor,Junior Soldier Instructor,C?n ti?ng Anh nghi v?n: Instructor; Junior; Soldier | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exile Lazing Around,Exile Lazing Around,C?n ti?ng Anh nghi v?n: Around; Exile; Lazing | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sidekick of Rilong,Sidekick of Rilong,C?n ti?ng Anh nghi v?n: of; Rilong; Sidekick | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Gossip Hound Exile,Gossip Hound Exile,C?n ti?ng Anh nghi v?n: Exile; Gossip; Hound | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Gossip Aficionado Exile,Gossip Aficionado Exile,C?n ti?ng Anh nghi v?n: Aficionado; Exile; Gossip | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Steadfast Midnight Ranger,Steadfast Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Ranger; Steadfast | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Paranoid Midnight Ranger,Paranoid Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Paranoid; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Thoughtful Midnight Ranger,Thoughtful Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Ranger; Thoughtful | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Excited Midnight Ranger,Excited Midnight Ranger,C?n ti?ng Anh nghi v?n: Excited; Midnight; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Vigilant Midnight Ranger,Vigilant Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Ranger; Vigilant | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Solemn Midnight Ranger,Solemn Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Ranger; Solemn | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Tired Midnight Ranger,Tired Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Ranger; Tired | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Surprised Midnight Ranger,Surprised Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Ranger; Surprised | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Calm Midnight Ranger,Calm Midnight Ranger,C?n ti?ng Anh nghi v?n: Calm; Midnight; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Timid Midnight Ranger,Timid Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Ranger; Timid | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Tough Midnight Ranger,Tough Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Ranger; Tough | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Devastated Midnight Ranger,Devastated Midnight Ranger,C?n ti?ng Anh nghi v?n: Devastated; Midnight; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Shocked Midnight Ranger,Shocked Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Ranger; Shocked | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dying Midnight Ranger,Dying Midnight Ranger,C?n ti?ng Anh nghi v?n: Dying; Midnight; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Strange Midnight Ranger,Strange Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Ranger; Strange | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Resilient Midnight Ranger,Resilient Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Ranger; Resilient | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Midnight Ranger Inspector,Midnight Ranger Inspector,C?n ti?ng Anh nghi v?n: Inspector; Midnight; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Shifang Pharmacy Manager,Shifang Pharmacy Manager,C?n ti?ng Anh nghi v?n: Manager; Pharmacy; Shifang | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Viridblaze Saurian (Translation),Viridblaze Saurian (Translation),C?n ti?ng Anh nghi v?n: Saurian; Translation; Viridblaze | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"""Hero Play"" (Translation)","""Hero Play"" (Translation)",C?n ti?ng Anh nghi v?n: Hero; Play; Translation | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Infrastructure Division Member,Infrastructure Division Member,C?n ti?ng Anh nghi v?n: Division; Infrastructure; Member | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pioneer Association Journalist,Pioneer Association Journalist,C?n ti?ng Anh nghi v?n: Association; Journalist; Pioneer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pioneer Association Journalist,Pioneer Association Journalist,C?n ti?ng Anh nghi v?n: Association; Journalist; Pioneer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Suspicious Young Man,Suspicious Young Man,C?n ti?ng Anh nghi v?n: Man; Suspicious; Young | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Young Changli's Mirage,Young Changli's Mirage,C?n ti?ng Anh nghi v?n: Changli's; Mirage; Young | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pioneer Association Photographer,Pioneer Association Photographer,C?n ti?ng Anh nghi v?n: Association; Photographer; Pioneer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Young Person's Mirage,Young Person's Mirage,C?n ti?ng Anh nghi v?n: Mirage; Person's; Young | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
The Black Shores Researcher C,Nhà Nghiên Cứu C của Black Shores,C?n ti?ng Anh nghi v?n: Black; C; Shores | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
KU-Roro A,KU-Roro A,C?n ti?ng Anh nghi v?n: A; KU; Roro | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
KU-Roro B,KU-Roro B,C?n ti?ng Anh nghi v?n: B; KU; Roro | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
KU-Roro C,KU-Roro C,C?n ti?ng Anh nghi v?n: C; KU; Roro | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Black Shores Member,Black Shores Member,C?n ti?ng Anh nghi v?n: Black; Member; Shores | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Black Shore Gardener,Black Shore Gardener,C?n ti?ng Anh nghi v?n: Black; Gardener; Shore | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Black Shores Member,Black Shores Member,C?n ti?ng Anh nghi v?n: Black; Member; Shores | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Camellya's Alter Ego,Camellya's Alter Ego,C?n ti?ng Anh nghi v?n: Alter; Camellya's; Ego | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Stellar Matrix Navigator,Stellar Matrix Navigator,C?n ti?ng Anh nghi v?n: Matrix; Navigator; Stellar | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Strange White Cat,Strange White Cat,C?n ti?ng Anh nghi v?n: Cat; Strange; White | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Patroller On Duty,Patroller On Duty,C?n ti?ng Anh nghi v?n: Duty; On; Patroller | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ebony Gatekeeper's Phantom,Ebony Gatekeeper's Phantom,C?n ti?ng Anh nghi v?n: Ebony; Gatekeeper's; Phantom | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Giant Mysterious Creature,Giant Mysterious Creature,C?n ti?ng Anh nghi v?n: Creature; Giant; Mysterious | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Confession Room Elevator,Confession Room Elevator,C?n ti?ng Anh nghi v?n: Confession; Elevator; Room | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Doll Dancer A,Doll Dancer A,C?n ti?ng Anh nghi v?n: A; Dancer; Doll | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Doll Dancer C,Doll Dancer C,C?n ti?ng Anh nghi v?n: C; Dancer; Doll | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Middle-aged Woman,Middle-aged Woman,C?n ti?ng Anh nghi v?n: aged; Middle; Woman | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Past Surprised Student,Past Surprised Student,C?n ti?ng Anh nghi v?n: Past; Student; Surprised | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Past Mocking Student,Past Mocking Student,C?n ti?ng Anh nghi v?n: Mocking; Past; Student | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Past Gentle Student,Past Gentle Student,C?n ti?ng Anh nghi v?n: Gentle; Past; Student | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Past Impressed Teacher,Past Impressed Teacher,C?n ti?ng Anh nghi v?n: Impressed; Past; Teacher | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Past Stern Teacher,Past Stern Teacher,C?n ti?ng Anh nghi v?n: Past; Stern; Teacher | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Past Thoughtful Teacher,Past Thoughtful Teacher,C?n ti?ng Anh nghi v?n: Past; Teacher; Thoughtful | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Past Dazed Researcher,Past Dazed Researcher,C?n ti?ng Anh nghi v?n: Dazed; Past; Researcher | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Past Outgoing Roya,Past Outgoing Roya,C?n ti?ng Anh nghi v?n: Outgoing; Past; Roya | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Past Meticulous Researcher,Past Meticulous Researcher,C?n ti?ng Anh nghi v?n: Meticulous; Past; Researcher | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Past Gentle Roya,Past Gentle Roya,C?n ti?ng Anh nghi v?n: Gentle; Past; Roya | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Vault Clerk A,Vault Clerk A,C?n ti?ng Anh nghi v?n: A; Clerk; Vault | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Vault Clerk B,Vault Clerk B,C?n ti?ng Anh nghi v?n: B; Clerk; Vault | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Auction House Gatekeeper,Auction House Gatekeeper,C?n ti?ng Anh nghi v?n: Auction; Gatekeeper; House | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hoarse-voiced Artificer,Hoarse-voiced Artificer,C?n ti?ng Anh nghi v?n: Artificer; Hoarse; voiced | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Troupe Member A,Troupe Member A,C?n ti?ng Anh nghi v?n: A; Member; Troupe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Troupe Member B,Troupe Member B,C?n ti?ng Anh nghi v?n: B; Member; Troupe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Troupe Member C,Troupe Member C,C?n ti?ng Anh nghi v?n: C; Member; Troupe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Troupe Kid A,Troupe Kid A,C?n ti?ng Anh nghi v?n: A; Kid; Troupe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Flustered Troupe Member,Flustered Troupe Member,C?n ti?ng Anh nghi v?n: Flustered; Member; Troupe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Songwriting Troupe Member,Songwriting Troupe Member,C?n ti?ng Anh nghi v?n: Member; Songwriting; Troupe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Black Shores Consultant,Black Shores Consultant,C?n ti?ng Anh nghi v?n: Black; Consultant; Shores | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Camellya's Alter Ego,Camellya's Alter Ego,C?n ti?ng Anh nghi v?n: Alter; Camellya's; Ego | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Patroller on Duty,Patroller on Duty,C?n ti?ng Anh nghi v?n: Duty; on; Patroller | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Group of Devotees,Group of Devotees,C?n ti?ng Anh nghi v?n: Devotees; Group; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Panicked Fisalia Member,Panicked Fisalia Member,C?n ti?ng Anh nghi v?n: Fisalia; Member; Panicked | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Despairing Fisalia Member,Despairing Fisalia Member,C?n ti?ng Anh nghi v?n: Despairing; Fisalia; Member | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Despondant Fisalia Member,Despondant Fisalia Member,C?n ti?ng Anh nghi v?n: Despondant; Fisalia; Member | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Panicked Fisalia Member,Panicked Fisalia Member,C?n ti?ng Anh nghi v?n: Fisalia; Member; Panicked | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Man in Red,Man in Red,C?n ti?ng Anh nghi v?n: in; Man; Red | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Mahe's Grocery Vendor,Mahe's Grocery Vendor,C?n ti?ng Anh nghi v?n: Grocery; Mahe's; Vendor | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Liuxian Teahouse Server,Liuxian Teahouse Server,C?n ti?ng Anh nghi v?n: Liuxian; Server; Teahouse | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Angry Gang Member,Angry Gang Member,C?n ti?ng Anh nghi v?n: Angry; Gang; Member | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Senior Acolyte Interrogator,Senior Acolyte Interrogator,C?n ti?ng Anh nghi v?n: Acolyte; Interrogator; Senior | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Toccata Family Head,Toccata Family Head,C?n ti?ng Anh nghi v?n: Family; Head; Toccata | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Senior Acolyte Interrogator,Senior Acolyte Interrogator,C?n ti?ng Anh nghi v?n: Acolyte; Interrogator; Senior | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hot-headed Teen [Onlooker],Hot-headed Teen [Onlooker],C?n ti?ng Anh nghi v?n: headed; Hot; Teen | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ally of Justice [Flame Ranger],Ally of Justice [Flame Ranger],C?n ti?ng Anh nghi v?n: Ally; Justice; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Little Blonde Girl [Starflower],Little Blonde Girl [Starflower],C?n ti?ng Anh nghi v?n: Blonde; Girl; Little | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Teal-Haired Man [Attending Physician],Teal-Haired Man [Attending Physician],C?n ti?ng Anh nghi v?n: Haired; Man; Teal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Girl in Beret [D],Girl in Beret [D],C?n ti?ng Anh nghi v?n: Beret; Girl; in | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Furious Lead Singer [Lighting Technician],Furious Lead Singer [Lighting Technician],C?n ti?ng Anh nghi v?n: Furious; Lead; Singer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Drummer in Uniform [Makeup Master],Drummer in Uniform [Makeup Master],C?n ti?ng Anh nghi v?n: Drummer; in; Uniform | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Masked Big Brother,Masked Big Brother,C?n ti?ng Anh nghi v?n: Big; Brother; Masked | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Masked Little Brother,Masked Little Brother,C?n ti?ng Anh nghi v?n: Brother; Little; Masked | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Black Alley Thug,Black Alley Thug,C?n ti?ng Anh nghi v?n: Alley; Black; Thug | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sevi (Dark Side),Sevi (Dark Side),C?n ti?ng Anh nghi v?n: Dark; Sevi; Side | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Grade-Conscious Student,Grade-Conscious Student,C?n ti?ng Anh nghi v?n: Conscious; Grade; Student | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Student in Pain,Student in Pain,C?n ti?ng Anh nghi v?n: in; Pain; Student | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Student Council Member,Student Council Member,C?n ti?ng Anh nghi v?n: Council; Member; Student | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Startorch Academy News,Startorch Academy News,C?n ti?ng Anh nghi v?n: Academy; News; Startorch | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Startorch Academy News,Startorch Academy News,C?n ti?ng Anh nghi v?n: Academy; News; Startorch | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pioneer Association Receptionist,Pioneer Association Receptionist,C?n ti?ng Anh nghi v?n: Association; Pioneer; Receptionist | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Well-informed Septimontian,Well-informed Septimontian,C?n ti?ng Anh nghi v?n: informed; Septimontian; Well | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Owner of Solis,Owner of Solis,C?n ti?ng Anh nghi v?n: of; Owner; Solis | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Nivora (Grand Architect),Nivora (Grand Architect),C?n ti?ng Anh nghi v?n: Architect; Grand; Nivora | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Black Box Robot,Black Box Robot,C?n ti?ng Anh nghi v?n: Black; Box; Robot | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
boss battle instructions,boss battle instructions,C?n ti?ng Anh nghi v?n: battle; boss; instructions | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Black Shores Contact,Black Shores Contact,C?n ti?ng Anh nghi v?n: Black; Contact; Shores | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Spacetrek Collective Researcher,Spacetrek Collective Researcher,C?n ti?ng Anh nghi v?n: Collective; Researcher; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Spacetrek Collective Contact,Spacetrek Collective Contact,C?n ti?ng Anh nghi v?n: Collective; Contact; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Student Council President,Student Council President,C?n ti?ng Anh nghi v?n: Council; President; Student | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Spacetrek Collective Broadcast,Spacetrek Collective Broadcast,C?n ti?ng Anh nghi v?n: Broadcast; Collective; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Mystery Man II,Mystery Man II,C?n ti?ng Anh nghi v?n: II; Man; Mystery | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Mystery Man I,Mystery Man I,C?n ti?ng Anh nghi v?n: I; Man; Mystery | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Concert Hall Manager,Concert Hall Manager,C?n ti?ng Anh nghi v?n: Concert; Hall; Manager | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Black Shores Member,Black Shores Member,C?n ti?ng Anh nghi v?n: Black; Member; Shores | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lollo Logistics Courier,Lollo Logistics Courier,C?n ti?ng Anh nghi v?n: Courier; Logistics; Lollo | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lollo Logistics Navigator,Lollo Logistics Navigator,C?n ti?ng Anh nghi v?n: Logistics; Lollo; Navigator | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Female Staff from Ministry of Development,Nhân viên nữ Ministry of Development,C?n ti?ng Anh nghi v?n: Development; Ministry; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Book Lover A,Book Lover A,C?n ti?ng Anh nghi v?n: A; Book; Lover | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ephor's Palace Attendant,Ephor's Palace Attendant,C?n ti?ng Anh nghi v?n: Attendant; Ephor's; Palace | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
