en_source,vn_translate,loi_du_doan
Vector Acceleration I,Vector Acceleration I,C?n ti?ng Anh nghi v?n: Acceleration; I; Vector | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Groove Step I,Groove Step I,C?n ti?ng Anh nghi v?n: Groove; I; Step | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Light Filter I,Light Filter I,C?n ti?ng Anh nghi v?n: Filter; I; Light | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Corrosive Etch I,Corrosive Etch I,C?n ti?ng Anh nghi v?n: Corrosive; Etch; I | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Light Filter II,Light Filter II,C?n ti?ng Anh nghi v?n: Filter; II; Light | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Corrosive Etch II,Corrosive Etch II,C?n ti?ng Anh nghi v?n: Corrosive; Etch; II | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Crushing Grind I,Crushing Grind I,C?n ti?ng Anh nghi v?n: Crushing; Grind; I | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Precise Tactics I,Precise Tactics I,C?n ti?ng Anh nghi v?n: I; Precise; Tactics | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Coating Removal I,Coating Removal I,C?n ti?ng Anh nghi v?n: Coating; I; Removal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Heavens Piercer I,Heavens Piercer I,C?n ti?ng Anh nghi v?n: Heavens; I; Piercer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Crushing Grind II,Crushing Grind II,C?n ti?ng Anh nghi v?n: Crushing; Grind; II | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Precise Tactics II,Precise Tactics II,C?n ti?ng Anh nghi v?n: II; Precise; Tactics | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Coating Removal II,Coating Removal II,C?n ti?ng Anh nghi v?n: Coating; II; Removal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Heavens Piercer II,Heavens Piercer II,C?n ti?ng Anh nghi v?n: Heavens; II; Piercer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Frequency Fracture I,Frequency Fracture I,C?n ti?ng Anh nghi v?n: Fracture; Frequency; I | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Photon Tunneling I,Photon Tunneling I,C?n ti?ng Anh nghi v?n: I; Photon; Tunneling | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Artisanal Craftwork A,Artisanal Craftwork A,C?n ti?ng Anh nghi v?n: A; Artisanal; Craftwork | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Artisanal Craftwork B,Artisanal Craftwork B,C?n ti?ng Anh nghi v?n: Artisanal; B; Craftwork | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A Reply Letter,A Reply Letter,C?n ti?ng Anh nghi v?n: A; Letter; Reply | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cherry Blossom Bonsai,Cherry Blossom Bonsai,C?n ti?ng Anh nghi v?n: Blossom; Bonsai; Cherry | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Namipon Credit Chit,Namipon Credit Chit,C?n ti?ng Anh nghi v?n: Chit; Credit; Namipon | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sweet Tooth Namipon,Sweet Tooth Namipon,C?n ti?ng Anh nghi v?n: Namipon; Sweet; Tooth | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pocket Cookie - Plain,Pocket Cookie - Plain,C?n ti?ng Anh nghi v?n: Cookie; Plain; Pocket | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Matcha Ice Cream,Matcha Ice Cream,C?n ti?ng Anh nghi v?n: Cream; Ice; Matcha | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Honami Sweetheart Cookie,Honami Sweetheart Cookie,C?n ti?ng Anh nghi v?n: Cookie; Honami; Sweetheart | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Neon Sweetheart Cookie,Neon Sweetheart Cookie,C?n ti?ng Anh nghi v?n: Cookie; Neon; Sweetheart | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Namipon Refractor Card,Namipon Refractor Card,C?n ti?ng Anh nghi v?n: Card; Namipon; Refractor | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Limited-Run Capsule,Limited-Run Capsule,C?n ti?ng Anh nghi v?n: Capsule; Limited; Run | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Mint Condition Itabag,Mint Condition Itabag,C?n ti?ng Anh nghi v?n: Condition; Itabag; Mint | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Namipon Collab Cup,Namipon Collab Cup,C?n ti?ng Anh nghi v?n: Collab; Cup; Namipon | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Secret Edition Capsule,Secret Edition Capsule,C?n ti?ng Anh nghi v?n: Capsule; Edition; Secret | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Deluxe Stuffed Pillow,Deluxe Stuffed Pillow,C?n ti?ng Anh nghi v?n: Deluxe; Pillow; Stuffed | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Handmade Namipon Figurine,Handmade Namipon Figurine,C?n ti?ng Anh nghi v?n: Figurine; Handmade; Namipon | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Official Namipon Itabag,Official Namipon Itabag,C?n ti?ng Anh nghi v?n: Itabag; Namipon; Official | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Vintage Game Cartridge,Vintage Game Cartridge,C?n ti?ng Anh nghi v?n: Cartridge; Game; Vintage | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Vintage Audio Player,Vintage Audio Player,C?n ti?ng Anh nghi v?n: Audio; Player; Vintage | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Vintage Gaming Console,Vintage Gaming Console,C?n ti?ng Anh nghi v?n: Console; Gaming; Vintage | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"""Walker"" Audio Player","""Walker"" Audio Player",C?n ti?ng Anh nghi v?n: Audio; Player; Walker | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Weird Swim Ring,Weird Swim Ring,C?n ti?ng Anh nghi v?n: Ring; Swim; Weird | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Miniature Neon Tower,Miniature Neon Tower,C?n ti?ng Anh nghi v?n: Miniature; Neon; Tower | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Souvenir: Namipon Lantern,Souvenir: Namipon Lantern,C?n ti?ng Anh nghi v?n: Lantern; Namipon; Souvenir | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pirate Ship Model,Pirate Ship Model,C?n ti?ng Anh nghi v?n: Model; Pirate; Ship | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Refined Compressed Bedrock,Refined Compressed Bedrock,C?n ti?ng Anh nghi v?n: Bedrock; Compressed; Refined | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Boosted Constructor Core,Boosted Constructor Core,C?n ti?ng Anh nghi v?n: Boosted; Constructor; Core | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Frequency Fracture II,Frequency Fracture II,C?n ti?ng Anh nghi v?n: Fracture; Frequency; II | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Frequency Fracture III,Frequency Fracture III,C?n ti?ng Anh nghi v?n: Fracture; Frequency; III | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Photon Tunneling II,Photon Tunneling II,C?n ti?ng Anh nghi v?n: II; Photon; Tunneling | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Poised Strike II,Poised Strike II,C?n ti?ng Anh nghi v?n: II; Poised; Strike | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Full Combo II,Full Combo II,C?n ti?ng Anh nghi v?n: Combo; Full; II | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Powered Defense II,Powered Defense II,C?n ti?ng Anh nghi v?n: Defense; II; Powered | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Powered Defense III,Powered Defense III,C?n ti?ng Anh nghi v?n: Defense; III; Powered | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Vector Acceleration II,Vector Acceleration II,C?n ti?ng Anh nghi v?n: Acceleration; II; Vector | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Groove Step II,Groove Step II,C?n ti?ng Anh nghi v?n: Groove; II; Step | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Apex Predator II,Apex Predator II,C?n ti?ng Anh nghi v?n: Apex; II; Predator | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Summer Repose II,Summer Repose II,C?n ti?ng Anh nghi v?n: II; Repose; Summer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Summer Repose III,Summer Repose III,C?n ti?ng Anh nghi v?n: III; Repose; Summer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Soda Shock II,Soda Shock II,C?n ti?ng Anh nghi v?n: II; Shock; Soda | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sugary Cure II,Sugary Cure II,C?n ti?ng Anh nghi v?n: Cure; II; Sugary | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sales Bundle II,Sales Bundle II,C?n ti?ng Anh nghi v?n: Bundle; II; Sales | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Happy Soliskin Family,Happy Soliskin Family,C?n ti?ng Anh nghi v?n: Family; Happy; Soliskin | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Frequency Cassette Recorder,Frequency Cassette Recorder,C?n ti?ng Anh nghi v?n: Cassette; Frequency; Recorder | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Curiosity Takes Flight,Curiosity Takes Flight,C?n ti?ng Anh nghi v?n: Curiosity; Flight; Takes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A Cozy Break,A Cozy Break,C?n ti?ng Anh nghi v?n: A; Break; Cozy | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A Fleeting Encounter,A Fleeting Encounter,C?n ti?ng Anh nghi v?n: A; Encounter; Fleeting | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Antivoid Modding Point,Antivoid Modding Point,C?n ti?ng Anh nghi v?n: Antivoid; Modding; Point | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Void Storm Generator,Void Storm Generator,C?n ti?ng Anh nghi v?n: Generator; Storm; Void | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"Restored ""Music Sheet""","Restored ""Music Sheet""",C?n ti?ng Anh nghi v?n: Music; Restored; Sheet | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Huafeng's Vehicle Key,Huafeng's Vehicle Key,C?n ti?ng Anh nghi v?n: Huafeng's; Key; Vehicle | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Startorch Academy News,Startorch Academy News,C?n ti?ng Anh nghi v?n: Academy; News; Startorch | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Startorch Prize Medal,Startorch Prize Medal,C?n ti?ng Anh nghi v?n: Medal; Prize; Startorch | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Super Snowfluff Storm,Super Snowfluff Storm,C?n ti?ng Anh nghi v?n: Snowfluff; Storm; Super | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
All-Terrain Modding Point,Tất cả-Terrain Modding Point,C?n ti?ng Anh nghi v?n: Modding; Point; Terrain | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
On Thin Ice,On Thin Ice,C?n ti?ng Anh nghi v?n: Ice; On; Thin | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
TERM-X: Outreach,TERM-X: Outreach,C?n ti?ng Anh nghi v?n: Outreach; TERM; X | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Solve all Smartprint Cube puzzles in the Frostlands Surface,Giải tất cả câu đố Smartprint Cube trên Bề mặt Frostlands,C?n ti?ng Anh nghi v?n: Cube; Frostlands; Smartprint | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A Small Miracle,A Small Miracle,C?n ti?ng Anh nghi v?n: A; Miracle; Small | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Voyaging Star's Farewell,Voyaging Star's Farewell,C?n ti?ng Anh nghi v?n: Farewell; Star's; Voyaging | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A Silent Watcher,A Silent Watcher,C?n ti?ng Anh nghi v?n: A; Silent; Watcher | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Aemeath - Custom Kit,Aemeath - Custom Kit,C?n ti?ng Anh nghi v?n: Aemeath; Custom; Kit | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Grand Commander's Blessing,Grand Commander's Blessing,C?n ti?ng Anh nghi v?n: Blessing; Commander's; Grand | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sigillum - Early Access,Sigillum - Early Access,C?n ti?ng Anh nghi v?n: Access; Early; Sigillum | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Denia - Early Access,Denia - Early Access,C?n ti?ng Anh nghi v?n: Access; Denia; Early | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A Small Miracle,A Small Miracle,C?n ti?ng Anh nghi v?n: A; Miracle; Small | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Voyaging Star's Farewell,Voyaging Star's Farewell,C?n ti?ng Anh nghi v?n: Farewell; Star's; Voyaging | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A Silent Watcher,A Silent Watcher,C?n ti?ng Anh nghi v?n: A; Silent; Watcher | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lollo Joy Album,Album Lollo Joy,C?n ti?ng Anh nghi v?n: Album; Joy; Lollo | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Iuno - Signature Livery,Iuno - Signature Livery,C?n ti?ng Anh nghi v?n: Iuno; Livery; Signature | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Chisa - Signature Livery,Chisa - Signature Livery,C?n ti?ng Anh nghi v?n: Chisa; Livery; Signature | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Type-F Restorative,Type-F Restorative,C?n ti?ng Anh nghi v?n: F; Restorative; Type | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Type-S Restorative,Type-S Restorative,C?n ti?ng Anh nghi v?n: Restorative; S; Type | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Type-T Restorative,Type-T Restorative,C?n ti?ng Anh nghi v?n: Restorative; T; Type | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Type-Q Restorative,Type-Q Restorative,C?n ti?ng Anh nghi v?n: Q; Restorative; Type | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Paper Black Cat,Paper Black Cat,C?n ti?ng Anh nghi v?n: Black; Cat; Paper | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Aerial Modding Point,Aerial Modding Point,C?n ti?ng Anh nghi v?n: Aerial; Modding; Point | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Grand Commander's Blessing,Grand Commander's Blessing,C?n ti?ng Anh nghi v?n: Blessing; Commander's; Grand | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Running Towards Startorch,Running Towards Startorch,C?n ti?ng Anh nghi v?n: Running; Startorch; Towards | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Running Towards Startorch,Running Towards Startorch,C?n ti?ng Anh nghi v?n: Running; Startorch; Towards | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Tune Break Set,Tune Break Set,C?n ti?ng Anh nghi v?n: Break; Set; Tune | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hiyuki - Custom Kit,Hiyuki - Custom Kit,C?n ti?ng Anh nghi v?n: Custom; Hiyuki; Kit | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Golden Coffee Ring,Golden Coffee Ring,C?n ti?ng Anh nghi v?n: Coffee; Golden; Ring | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Denia's Birthday Cake,Denia's Birthday Cake,C?n ti?ng Anh nghi v?n: Birthday; Cake; Denia's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Denia's Birthday Memento,Denia's Birthday Memento,C?n ti?ng Anh nghi v?n: Birthday; Denia's; Memento | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Denia's Birthday Memento,Denia's Birthday Memento,C?n ti?ng Anh nghi v?n: Birthday; Denia's; Memento | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Moth Dust Allergy,Moth Dust Allergy,C?n ti?ng Anh nghi v?n: Allergy; Dust; Moth | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Stellar Orbit Beats,Stellar Orbit Beats,C?n ti?ng Anh nghi v?n: Beats; Orbit; Stellar | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Forged Dwarf Star,Forged Dwarf Star,C?n ti?ng Anh nghi v?n: Dwarf; Forged; Star | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Forged Dwarf Star,Forged Dwarf Star,C?n ti?ng Anh nghi v?n: Dwarf; Forged; Star | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cubie Derby: Championship,Cubie Derby: Championship,C?n ti?ng Anh nghi v?n: Championship; Cubie; Derby | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cubie Derby: Championship,Cubie Derby: Championship,C?n ti?ng Anh nghi v?n: Championship; Cubie; Derby | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Motorbike Aerial Tactics Module,Motorbike Aerial Tactics Mô-đun,C?n ti?ng Anh nghi v?n: Aerial; Motorbike; Tactics | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Motorbike Aerial Tactics Module,Motorbike Aerial Tactics Mô-đun,C?n ti?ng Anh nghi v?n: Aerial; Motorbike; Tactics | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lumescribe Component has been shut down by the Voidwing Moth,Thành phần Lumescribe đã bị Voidwing Moth vô hiệu hóa,C?n ti?ng Anh nghi v?n: Lumescribe; Moth; Voidwing | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Violet-Feathered Heron,Violet-Feathered Heron,C?n ti?ng Anh nghi v?n: Feathered; Heron; Violet | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Violet-Feathered Heron,Violet-Feathered Heron,C?n ti?ng Anh nghi v?n: Feathered; Heron; Violet | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Violet-Feathered Heron,Violet-Feathered Heron,C?n ti?ng Anh nghi v?n: Feathered; Heron; Violet | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Violet-Feathered Heron,Violet-Feathered Heron,C?n ti?ng Anh nghi v?n: Feathered; Heron; Violet | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cyan-Feathered Heron,Cyan-Feathered Heron,C?n ti?ng Anh nghi v?n: Cyan; Feathered; Heron | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cyan-Feathered Heron,Cyan-Feathered Heron,C?n ti?ng Anh nghi v?n: Cyan; Feathered; Heron | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cyan-Feathered Heron,Cyan-Feathered Heron,C?n ti?ng Anh nghi v?n: Cyan; Feathered; Heron | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cyan-Feathered Heron,Cyan-Feathered Heron,C?n ti?ng Anh nghi v?n: Cyan; Feathered; Heron | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Geohide Saurian Minor,Geohide Saurian Minor,C?n ti?ng Anh nghi v?n: Geohide; Minor; Saurian | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Geohide Saurian Minor,Geohide Saurian Minor,C?n ti?ng Anh nghi v?n: Geohide; Minor; Saurian | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Geohide Saurian Minor,Geohide Saurian Minor,C?n ti?ng Anh nghi v?n: Geohide; Minor; Saurian | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Geohide Saurian Minor,Geohide Saurian Minor,C?n ti?ng Anh nghi v?n: Geohide; Minor; Saurian | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Geohide Saurian Major,Geohide Saurian Major,C?n ti?ng Anh nghi v?n: Geohide; Major; Saurian | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Geohide Saurian Major,Geohide Saurian Major,C?n ti?ng Anh nghi v?n: Geohide; Major; Saurian | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Geohide Saurian Major,Geohide Saurian Major,C?n ti?ng Anh nghi v?n: Geohide; Major; Saurian | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Geohide Saurian Major,Geohide Saurian Major,C?n ti?ng Anh nghi v?n: Geohide; Major; Saurian | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rupture Dreadmane Major,Rupture Dreadmane Major,C?n ti?ng Anh nghi v?n: Dreadmane; Major; Rupture | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rupture Dreadmane Major,Rupture Dreadmane Major,C?n ti?ng Anh nghi v?n: Dreadmane; Major; Rupture | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rupture Dreadmane Major,Rupture Dreadmane Major,C?n ti?ng Anh nghi v?n: Dreadmane; Major; Rupture | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rupture Dreadmane Major,Rupture Dreadmane Major,C?n ti?ng Anh nghi v?n: Dreadmane; Major; Rupture | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Bell-Borne Geochelone,Bell-Borne Geochelone,C?n ti?ng Anh nghi v?n: Bell; Borne; Geochelone | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Bell-Borne Geochelone,Bell-Borne Geochelone,C?n ti?ng Anh nghi v?n: Bell; Borne; Geochelone | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Bell-Borne Geochelone,Bell-Borne Geochelone,C?n ti?ng Anh nghi v?n: Bell; Borne; Geochelone | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Bell-Borne Geochelone,Bell-Borne Geochelone,C?n ti?ng Anh nghi v?n: Bell; Borne; Geochelone | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Four-Sided Mirror,Four-Sided Mirror,C?n ti?ng Anh nghi v?n: Four; Mirror; Sided | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Harmonics of Zhuming,Harmonics of Zhuming,C?n ti?ng Anh nghi v?n: Harmonics; of; Zhuming | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Double dolphin click,Double dolphin click,C?n ti?ng Anh nghi v?n: click; dolphin; Double | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
