en_source,vn_translate,loi_du_doan
Core Protocols,Giao Thức Cốt Core,C?n ti?ng Anh nghi v?n: Core | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Core Protocols,Giao Thức Cốt Core,C?n ti?ng Anh nghi v?n: Core | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Biker Ranking,Ranking Tay đua,C?n ti?ng Anh nghi v?n: Ranking | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Biker Ranking,Ranking Tay đua,C?n ti?ng Anh nghi v?n: Ranking | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Limited-Time Rewards,Rewards giới hạn thời gian,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Current Vibe Gauge,Thanh Vibe Hiện Tại,C?n ti?ng Anh nghi v?n: Vibe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Limited-Time Rewards,Rewards giới hạn thời gian,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Windchimer Delivery,Giao hàng Windchimer,C?n ti?ng Anh nghi v?n: Windchimer | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Available Now,Available Ngay,C?n ti?ng Anh nghi v?n: Available | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Limited-Time Rewards,Rewards giới hạn thời gian,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Limited-Time Rewards,Rewards giới hạn thời gian,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Limited-Time Rewards,Rewards giới hạn thời gian,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Limited-Time Rewards,Rewards giới hạn thời gian,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Limited-Time Rewards,Rewards giới hạn thời gian,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Limited-Time Rewards,Rewards giới hạn thời gian,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
View Sigil,Xem Sigil,C?n ti?ng Anh nghi v?n: Sigil | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Special Supplies,Hàng Cung Ứng Special,C?n ti?ng Anh nghi v?n: Special | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Special Supplies,Hàng Cung Ứng Special,C?n ti?ng Anh nghi v?n: Special | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Special Supplies,Hàng Cung Ứng Special,C?n ti?ng Anh nghi v?n: Special | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Special Supplies,Hàng Cung Ứng Special,C?n ti?ng Anh nghi v?n: Special | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Limited-Time Rewards,Rewards giới hạn thời gian,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Limited-Time Rewards,Rewards giới hạn thời gian,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Limited-Time Rewards,Rewards giới hạn thời gian,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
3-Star Time Record: {0},Thời Gian Kỷ Lục 3-Star: {0},C?n ti?ng Anh nghi v?n: Star | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
So the candy can even silence a Priestess...,Thì ra kẹo còn có thể khiến một Priestess câm lặng...,C?n ti?ng Anh nghi v?n: Priestess | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"The moment you step into the Frostlands, this very sight catches your eyes...","Khoảnh khắc đặt chân vào Frostlands, khung cảnh trước mắt khiến bạn phải ngỡ ngàng...",C?n ti?ng Anh nghi v?n: Frostlands | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Abbowser will stick to being the ultimate roadblock for every hero trying to finish the race!,Abbowser sẽ tiếp tục là chướng ngại vật tối thượng đối với mọi anh hùng muốn hoàn thành cuộc đua!,C?n ti?ng Anh nghi v?n: Abbowser | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"letter briefly tells the story of a poor family that loses loved ones one after another, but has SHC wealth and strength (temporary text)","Bức thư ngắn ngủi kể về một gia đình nghèo mất đi người thân hết lần này đến lần khác, nhưng lại sở hữu của cải và sức mạnh của SHC (văn bản tạm thời).",C?n ti?ng Anh nghi v?n: SHC | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Black Sheep's Head, Pig's Blood, God's Brand, Dry Wood, Paycheck... (Temporary copywriter)","Đầu Cừu Đen, Máu Lợn, Thương Hiệu Thần Thánh, Củi Khô, Lương Tháng... (Bản sao tạm thời của copywriter)",C?n ti?ng Anh nghi v?n: copywriter | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Torn Page from a Picture Book,Page sách tranh bị rách,C?n ti?ng Anh nghi v?n: Page | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"At the edge of Mt. Firmament, whispers of tides echo from the seaside ruins.","Tại rìa Núi Firmament, tiếng sóng vỗ vọng từ những tàn tích ven biển.",C?n ti?ng Anh nghi v?n: Firmament | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Redeem Lollo Stamps,Đổi Tem Lollo,C?n ti?ng Anh nghi v?n: Lollo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Obtain Lollo Stamp,Nhận Tem Lollo,C?n ti?ng Anh nghi v?n: Lollo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Pioneer Podcast,Podcast Tiên Phong,C?n ti?ng Anh nghi v?n: Podcast | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Static Joystick,Needle Joystick tĩnh,C?n ti?ng Anh nghi v?n: Joystick | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Dynamic Joystick,Needle Joystick động,C?n ti?ng Anh nghi v?n: Joystick | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
High Quality,Quality cao,C?n ti?ng Anh nghi v?n: Quality | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fetching Lollo network interface...,Đang tải giao diện mạng Lollo...,C?n ti?ng Anh nghi v?n: Lollo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Resonance Chain,Resonance Chain,C?n ti?ng Anh nghi v?n: Chain | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Resonance Chain,Resonance Chain,C?n ti?ng Anh nghi v?n: Chain | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Echo Tuning,Tuning Echo,C?n ti?ng Anh nghi v?n: Tuning | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Resonance Chain,Resonance Chain,C?n ti?ng Anh nghi v?n: Chain | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Enable Auto FPS,Bật Auto FPS,C?n ti?ng Anh nghi v?n: Auto | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The up/down controls for Flight will be inverted.,Điều khiển lên/xuống khi Flight sẽ bị đảo ngược.,C?n ti?ng Anh nghi v?n: Flight | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Next-generation graphics technology that supports advanced graphic features for smoother performance and higher resource efficiency. Restart the client for changes to take effect.,Công nghệ đồ họa thế hệ mới hỗ trợ các tính năng đồ họa tiên tiến để tối ưu hiệu suất mượt mà và hiệu quả tài nguyên. Restart ứng dụng để thay đổi có hiệu lực.,C?n ti?ng Anh nghi v?n: Restart | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Soliseed Delivery Level Up,Nâng cấp Cấp độ Giao Hạt Soliseed,C?n ti?ng Anh nghi v?n: Soliseed | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Molten Core: Metallic Drip,Core Nóng Chảy: Nhuộm Kim,C?n ti?ng Anh nghi v?n: Core | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Scar: Stage II - Lv. 50,Sẹo: Giai đoạn II - Cấp 50,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Scar: Stage II - Lv. 50,Sẹo: Giai đoạn II - Cấp 50,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Scar: Stage II - Lv. 60,Sẹo: Giai đoạn II - Cấp 60,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Scar: Stage II - Lv. 60,Sẹo: Giai đoạn II - Cấp 60,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Flying Scythe of Gori - Level 55,Lưỡi Hái Bay Gori - Cấp 55,C?n ti?ng Anh nghi v?n: Gori | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Flying Scythe of Gori - Level 65,Lưỡi Hái Bay Gori - Cấp 65,C?n ti?ng Anh nghi v?n: Gori | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Flying Scythe of Gori - Level 65,Lưỡi Hái Bay Gori - Cấp 65,C?n ti?ng Anh nghi v?n: Gori | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Flying Scythe of Gori - Level 70,Lưỡi Hái Bay Gori - Cấp 70,C?n ti?ng Anh nghi v?n: Gori | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Flying Scythe of Gori - Level 70,Lưỡi Hái Bay Gori - Cấp 70,C?n ti?ng Anh nghi v?n: Gori | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Mourning Aix - Level 65 - Countermeasure Technique,Tang Lễ Aix - Cấp 65 - Kỹ Thuật Phản Công,C?n ti?ng Anh nghi v?n: Aix | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Mourning Aix - Level 65 - Countermeasure Technique,Tang Lễ Aix - Cấp 65 - Kỹ Thuật Phản Công,C?n ti?ng Anh nghi v?n: Aix | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
TD - Missions Test,TD - Thử nghiệm Missions,C?n ti?ng Anh nghi v?n: Missions | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Scar - Phase II - Level 55,Sẹo - Pha II - Cấp 55,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Scar - Phase II - Level 55,Sẹo - Pha II - Cấp 55,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Scar - Phase II - Level 65,Sẹo - Pha II - Cấp 65,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Scar - Phase II - Level 65,Sẹo - Pha II - Cấp 65,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Scar - Phase II - Level 70,Sẹo - Pha II - Cấp 70,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Scar - Phase II - Level 70,Sẹo - Pha II - Cấp 70,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Scar: Stage II - Lv. 60,Sẹo: Giai đoạn II - Cấp 60,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Scar: Stage II - Lv. 60,Sẹo: Giai đoạn II - Cấp 60,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Concerto Effect: Legato,Hiệu Ứng Concerto: Legato,C?n ti?ng Anh nghi v?n: Legato | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Concerto Effect: Sustenance,Hiệu Ứng Concerto: Sustenance,C?n ti?ng Anh nghi v?n: Sustenance | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
test Yangyang 战斗CE,Thử Nghiệm CE Chiến Đấu Yangyang,C?n ti?ng Anh nghi v?n: Yangyang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
TD-Levitator test,Thử Nghiệm TD-Levitator,C?n ti?ng Anh nghi v?n: Levitator | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
test 副本 Function 展示,Function Bản sao Thử nghiệm,C?n ti?ng Anh nghi v?n: Function | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Aftersound Rift,Khe Vực Aftersound,C?n ti?ng Anh nghi v?n: Aftersound | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Photo of Qiuyuan performing a Plunging Attack,Chụp ảnh Qiuyuan thực hiện Đòn Lao Dốc,C?n ti?ng Anh nghi v?n: Qiuyuan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Photo of Qiuyuan summoning bamboos,Chụp ảnh Qiuyuan triệu hồi tre,C?n ti?ng Anh nghi v?n: Qiuyuan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Photo of Qiuyuan wearing his bamboo hat,Chụp ảnh Qiuyuan đội nón tre,C?n ti?ng Anh nghi v?n: Qiuyuan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Photo of Zani throwing her shield at the enemy,Chụp ảnh Zani Dodgem khiên vào kẻ địch,C?n ti?ng Anh nghi v?n: Zani | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Photo of Jinhsi summoning Sentinel Jué,Chụp ảnh Jinhsi triệu hồi Kẻ Canh Gác Quyết,C?n ti?ng Anh nghi v?n: Jinhsi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Photo of Hecate attacking with the whip,Chụp ảnh Hecate tấn công bằng roi,C?n ti?ng Anh nghi v?n: Hecate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Photo of Camellya in Blossom Mode,Chụp ảnh Camellya ở Chế độ Nở Hoa,C?n ti?ng Anh nghi v?n: Camellya | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Photo of Crimson Blossom,Chụp ảnh Hoa Crimson,C?n ti?ng Anh nghi v?n: Crimson | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Domain scene switch preview,Xem trước chuyển cảnh Domain,C?n ti?ng Anh nghi v?n: Domain | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
A Combat Training Simulation. Clear the challenges for various resources.,Mô phỏng Huấn Luyện Combat. Hoàn thành thử thách để nhận nhiều tài nguyên khác nhau.,C?n ti?ng Anh nghi v?n: Combat | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Dreams Ablaze in Darkness I,Giấc Mơ Cháy Bỏng Trong Bóng Tối I,C?n ti?ng Anh nghi v?n: I | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Dreams Ablaze in Darkness II,Giấc Mơ Cháy Bỏng Trong Bóng Tối II,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Dreams Ablaze in Darkness III,Giấc Mơ Cháy Bỏng Trong Bóng Tối III,C?n ti?ng Anh nghi v?n: III | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Dreams Ablaze in Darkness IV,Giấc Mơ Cháy Bỏng Trong Bóng Tối IV,C?n ti?ng Anh nghi v?n: IV | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Dreams Ablaze in Darkness V,Giấc Mơ Cháy Bỏng Trong Bóng Tối V,C?n ti?ng Anh nghi v?n: V | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Carnival in Slumberland I,Lễ Hội Trong Xứ Giấc Mơ I,C?n ti?ng Anh nghi v?n: I | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Carnival in Slumberland II,Carnival Giấc Mơ II,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Carnival in Slumberland III,Carnival Giấc Mộng III,C?n ti?ng Anh nghi v?n: III | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Carnival in Slumberland IV,Carnival Giấc Mộng IV,C?n ti?ng Anh nghi v?n: IV | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Carnival in Slumberland V,Lễ Hội Trong Xứ Giấc Mơ V,C?n ti?ng Anh nghi v?n: V | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Phantasm Amass VI: Dream of Resolution,Ảo Tưởng Tích Lũy VI: Giấc Mộng Resolution,C?n ti?ng Anh nghi v?n: Resolution | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Tide of Perils I,Thủy Triều Hiểm Nguy I,C?n ti?ng Anh nghi v?n: I | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Tide of Perils II,Thủy Triều Hiểm Nguy II,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"""The time to say goodbye has come. This is where I will leave behind my weak self of the past.""
Help Dorothy defeat the monsters behind the gate.","""Đã đến lúc nói lời tạm biệt. Đây là nơi tôi sẽ để lại bản thân yếu đuối của quá khứ.""
Giúp Dorothy đánh bại lũ quái vật phía sau cánh cổng.",C?n ti?ng Anh nghi v?n: Dorothy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Sinister Calling I,Tiếng Gọi Oan Nghiệt I,C?n ti?ng Anh nghi v?n: I | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Complete Nightmare Revisits Difficulty VI,Hoàn thành Độ Khó Nightmare Tái Hiện VI,C?n ti?ng Anh nghi v?n: Nightmare | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The Montellis,The Montellis,C?n ti?ng Anh nghi v?n: Montellis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Averardo Vault,Kho Tàng Averardo,C?n ti?ng Anh nghi v?n: Averardo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Cleansing Breeze: Helix,Làn Gió Thanh Tẩy: Helix,C?n ti?ng Anh nghi v?n: Helix | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"""No, he made a promise to death that he didn't keep.""
Help Dorothy defeat the monster behind the door.","""Không, hắn đã hứa với cái chết mà không giữ lời.""
Giúp Dorothy đánh bại quái vật sau cánh cửa.",C?n ti?ng Anh nghi v?n: Dorothy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"""They float... and you'll float too.""
Help Dorothy defeat the monster behind the door.","""Chúng trôi nổi... và cậu cũng sẽ trôi nổi thôi.""
Giúp Dorothy đánh bại quái vật sau cánh cửa.",C?n ti?ng Anh nghi v?n: Dorothy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Weekly Challenge: Dawning Light,Thử thách Hàng tuần: Light Bình Minh,C?n ti?ng Anh nghi v?n: Light | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Vampire demo level01 description,Mô tả màn demo Ma Cà Rồng 01,C?n ti?ng Anh nghi v?n: demo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Vampire demo level02 description,Mô tả màn demo Ma Cà Rồng 02,C?n ti?ng Anh nghi v?n: demo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Vampire demo level03 description,Mô tả màn demo Ma Cà Rồng 03,C?n ti?ng Anh nghi v?n: demo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Vampire demo level04 description,Mô tả màn demo Ma Cà Rồng 04,C?n ti?ng Anh nghi v?n: demo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Vampire demo level05 description,Mô tả màn demo Ma Cà Rồng 05,C?n ti?ng Anh nghi v?n: demo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Vampire demo level06 description,Mô tả màn demo Ma Cà Rồng 06,C?n ti?ng Anh nghi v?n: demo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Vampire demo level07 description,Mô tả màn demo Ma Cà Rồng 07,C?n ti?ng Anh nghi v?n: demo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Great. Allow me to introduce our research once more.,Great. Để tôi giới thiệu lại nghiên cứu của chúng ta.,C?n ti?ng Anh nghi v?n: Great | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Haha, I figured you'd say so! Thank you. And, as always, I'll be there if you need anything from me.","Haha, tớ biết cậu sẽ nói vậy! Cảm ơn nhé. Và như mọi khi, tớ sẽ luôn ở đây nếu cậu cần gì đó.",C?n ti?ng Anh nghi v?n: Haha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Rest assured. The Somnoire has always been generous. And, as always, I'll be there if you need anything from me.","Yên tâm đi. Somnoire luôn hào phóng mà. Và như mọi khi, tôi sẽ ở đây nếu bạn cần gì từ tôi.",C?n ti?ng Anh nghi v?n: Somnoire | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Ever since the last incident, I've been working on the Somnoire, getting it to resume the task of dream backup.","Kể từ sự cố lần trước, tôi đã nghiên cứu Somnoire, cố gắng khôi phục nhiệm vụ sao lưu giấc mơ.",C?n ti?ng Anh nghi v?n: Somnoire | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"It wasn't normal, meow... Just thinking about it gives me an uneasy feeling.","Chuyện đó không bình thường chút nào, meo... Chỉ nghĩ đến thôi là mình đã thấy bất an rồi.",C?n ti?ng Anh nghi v?n: an | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Once I finally finished my work, I realized Melody had already ended up like this...",Khi tôi hoàn thành công việc thì Melody đã trở nên như thế này rồi...,C?n ti?ng Anh nghi v?n: Melody | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Could you share them with Melody? This might ease its ""symptoms""...","Bạn có thể chia sẻ chúng với Melody không? Có thể sẽ làm dịu ""triệu chứng"" của nó...",C?n ti?ng Anh nghi v?n: Melody | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Could you share them with Melody? This might ease its ""symptoms""...","Bạn có thể chia sẻ chúng với Melody không? Có thể sẽ làm dịu ""triệu chứng"" của nó...",C?n ti?ng Anh nghi v?n: Melody | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Oh... oh! Yes! This is the sound Melody was meant to have! This... this is true music!,Ồ... ồ! Đúng rồi! Đây mới là âm thanh mà Melody đáng lẽ phải có! Đây... đây mới là âm nhạc thực sự!,C?n ti?ng Anh nghi v?n: Melody | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You describe what happened to the Ebony Gatekeeper.,Bạn thuật lại những gì đã xảy ra với Gatekeeper Huyền Ngân.,C?n ti?ng Anh nghi v?n: Gatekeeper | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Is that so? Hold on, you must... There it is, you're the champion of this year's Agon!","Vậy à? Đợi chút, chắc hẳn cậu... Đúng rồi, cậu chính là quán quân Agon năm nay!",C?n ti?ng Anh nghi v?n: Agon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Well, it was open to interpretation. Anyhow, the test has already started while we were speaking—","À, nó cũng có thể hiểu theo nhiều cách. Dù sao thì bài test cũng đã bắt đầu trong lúc chúng ta nói chuyện rồi—",C?n ti?ng Anh nghi v?n: test | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 8.0
"Ahem. Maybe save the jokes for later, Dreamwalker.","Hừm. Có lẽ nên để trò đùa đó lại sau, Dreamwalker.",C?n ti?ng Anh nghi v?n: Dreamwalker | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
