en_source,vn_translate,loi_du_doan
Head to the headquarters of the Black Shores,Đến trụ sở của Black Shores,C?n ti?ng Anh nghi v?n: Black; Shores | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to KU-Chase about the situation,Nói chuyện với KU-Chase về tình hình,C?n ti?ng Anh nghi v?n: Chase; KU | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Data Hub,Đến Data Hub,C?n ti?ng Anh nghi v?n: Data; Hub | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Leave the Stellar Matrix,Rời khỏi Stellar Matrix,C?n ti?ng Anh nghi v?n: Matrix; Stellar | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Address the Black Shores as their new leader,Đứng trước Black Shores với tư cách thủ lĩnh mới,C?n ti?ng Anh nghi v?n: Black; Shores | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Yangyang or Youhu is on another quest. Unable to proceed with the current quest.,Yangyang hoặc Youhu đang làm nhiệm vụ khác. Không thể tiếp tục nhiệm vụ hiện tại.,C?n ti?ng Anh nghi v?n: Yangyang; Youhu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Go to the Black Shores,Đến Black Shores,C?n ti?ng Anh nghi v?n: Black; Shores | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Go to the Black Shores,Đến Black Shores,C?n ti?ng Anh nghi v?n: Black; Shores | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Go to the Black Shores,Đến Black Shores,C?n ti?ng Anh nghi v?n: Black; Shores | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Go to Trattoria Margherita,Đến Trattoria Margherita,C?n ti?ng Anh nghi v?n: Margherita; Trattoria | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Pioneer Association,Đến Pioneer Association,C?n ti?ng Anh nghi v?n: Association; Pioneer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ride the Gondola to Averardo Bank,Đi thuyền gondola đến Bờ Ngân Averardo,C?n ti?ng Anh nghi v?n: Averardo; gondola | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Go to Masked Reverie,Đến Masked Reverie,C?n ti?ng Anh nghi v?n: Masked; Reverie | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ride the Gondola to Averardo Bank,Đi thuyền gondola đến Bờ Ngân Averardo,C?n ti?ng Anh nghi v?n: Averardo; gondola | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fulmine & Nyarla,Fulmine & Nyarla,C?n ti?ng Anh nghi v?n: Fulmine; Nyarla | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Pioneer Association,Đến Pioneer Association,C?n ti?ng Anh nghi v?n: Association; Pioneer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Invite Carlotta for the rehearsal,Invite Carlotta tập dượt,C?n ti?ng Anh nghi v?n: Carlotta; Invite | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Acquire the base of the Cloudcaster from Lavito,Nhận đế súng Cloudcaster từ Lavito,C?n ti?ng Anh nghi v?n: Cloudcaster; Lavito | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Acquire the resonance unit of the Cloudcaster from Tina,Nhận bộ cộng hưởng súng Cloudcaster từ Tina,C?n ti?ng Anh nghi v?n: Cloudcaster; Tina | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Acquire the reel of the Cloudcaster from Battier,Nhận cuộn súng Cloudcaster từ Battier,C?n ti?ng Anh nghi v?n: Battier; Cloudcaster | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Dragon of Dirge,Tiêu diệt Dragon Dirge,C?n ti?ng Anh nghi v?n: Dirge; Dragon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shoot the balloons to rescue Bardolino,Shoot vỡ các quả bóng để giải cứu Bardolino,C?n ti?ng Anh nghi v?n: Bardolino; Shoot | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Dragon of Dirge territory,Đến lãnh địa Dragon Dirge,C?n ti?ng Anh nghi v?n: Dirge; Dragon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Go to Masked Reverie,Đến Masked Reverie,C?n ti?ng Anh nghi v?n: Masked; Reverie | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Check in to Palazzo Agrotta hotel,Nhận phòng tại khách sạn Palazzo Agrotta,C?n ti?ng Anh nghi v?n: Agrotta; Palazzo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Grapple to interact with the Wingray,Dùng Grapple để tương tác với Wingray.,C?n ti?ng Anh nghi v?n: Grapple; Wingray | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Vault Guard that lost control,Đánh bại Vault Guard mất kiểm soát,C?n ti?ng Anh nghi v?n: Guard; Vault | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Vault Guard that lost control,Đánh bại Vault Guard mất kiểm soát,C?n ti?ng Anh nghi v?n: Guard; Vault | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lorelei TBC DO NOT USE,Lorelei TBC KHÔNG SỬ DỤNG,C?n ti?ng Anh nghi v?n: Lorelei; TBC | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Clear the Dark Tide remnants on the statues,Diệt tàn dư Dark Tide trên các bức tượng,C?n ti?ng Anh nghi v?n: Dark; Tide | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Porto-Veno Castle as agreed,Đến Lâu đài Porto-Veno như đã hẹn,C?n ti?ng Anh nghi v?n: Porto; Veno | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Try to clear all Dark Tide remnants on the statues at once,Cố quét sạch toàn bộ tàn tích Dark Tide trên các bức tượng cùng lúc đi,C?n ti?ng Anh nghi v?n: Dark; Tide | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Place Tyrvine on its pedestal,Place Tyrvine lên bệ,C?n ti?ng Anh nghi v?n: Place; Tyrvine | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Tower of Unity,Đến Tower Unity,C?n ti?ng Anh nghi v?n: Tower; Unity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Place Hognis on its pedestal,Place Hognis lên bệ,C?n ti?ng Anh nghi v?n: Hognis; Place | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Place Haultir on its pedestal,Place Haultir lên bệ,C?n ti?ng Anh nghi v?n: Haultir; Place | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Clear the Dark Tide remnants,Dọn sạch tàn dư Dark Tide,C?n ti?ng Anh nghi v?n: Dark; Tide | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Prepare to place Tyrvine on its pedestal,Prepare đặt Tyrvine lên bệ,C?n ti?ng Anh nghi v?n: Prepare; Tyrvine | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Prepare to place Hognis on its pedestal,Prepare đặt Hognis lên bệ,C?n ti?ng Anh nghi v?n: Hognis; Prepare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Prepare to place Haultir on its pedestal,Prepare đặt Haultir lên bệ,C?n ti?ng Anh nghi v?n: Haultir; Prepare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Place Tyrvine on its pedestal,Place Tyrvine lên bệ,C?n ti?ng Anh nghi v?n: Place; Tyrvine | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Place Hognis on its pedestal,Place Hognis lên bệ,C?n ti?ng Anh nghi v?n: Hognis; Place | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Place Haultir on its pedestal,Place Haultir lên bệ,C?n ti?ng Anh nghi v?n: Haultir; Place | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Place Tyrvine on its pedestal,Place Tyrvine lên bệ,C?n ti?ng Anh nghi v?n: Place; Tyrvine | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Place Hognis on its pedestal,Place Hognis lên bệ,C?n ti?ng Anh nghi v?n: Hognis; Place | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Place Haultir on its pedestal,Place Haultir lên bệ,C?n ti?ng Anh nghi v?n: Haultir; Place | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Place Tyrvine on its pedestal,Place Tyrvine lên bệ,C?n ti?ng Anh nghi v?n: Place; Tyrvine | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Gravity Calibrator to adjust gravity,Dùng Gravity Calibrator để điều chỉnh trọng lực.,C?n ti?ng Anh nghi v?n: Calibrator; Gravity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Gravity Calibrator to adjust gravity,Dùng Gravity Calibrator để điều chỉnh trọng lực.,C?n ti?ng Anh nghi v?n: Calibrator; Gravity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Gravity Calibrator to adjust gravity,Dùng Gravity Calibrator để điều chỉnh trọng lực.,C?n ti?ng Anh nghi v?n: Calibrator; Gravity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Reach the top of the Statue of Divine Justice,Lên đỉnh tượng Divine Justice,C?n ti?ng Anh nghi v?n: Divine; Justice | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Reach the top of the Statue of Divine Justice,Lên đỉnh tượng Divine Justice,C?n ti?ng Anh nghi v?n: Divine; Justice | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Gravity Calibrator to adjust gravity,Dùng Gravity Calibrator để điều chỉnh trọng lực.,C?n ti?ng Anh nghi v?n: Calibrator; Gravity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Reach the top of the Statue of Divine Justice,Lên đỉnh tượng Divine Justice,C?n ti?ng Anh nghi v?n: Divine; Justice | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Gravity Calibrator to adjust gravity,Dùng Gravity Calibrator để điều chỉnh trọng lực.,C?n ti?ng Anh nghi v?n: Calibrator; Gravity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Gravity Calibrator to adjust gravity,Dùng Gravity Calibrator để điều chỉnh trọng lực.,C?n ti?ng Anh nghi v?n: Calibrator; Gravity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Gravity Calibrator to adjust gravity,Dùng Gravity Calibrator để điều chỉnh trọng lực.,C?n ti?ng Anh nghi v?n: Calibrator; Gravity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Gravity Calibrator to adjust gravity,Dùng Gravity Calibrator để điều chỉnh trọng lực.,C?n ti?ng Anh nghi v?n: Calibrator; Gravity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Gravity Calibrator to adjust gravity,Dùng Gravity Calibrator để điều chỉnh trọng lực.,C?n ti?ng Anh nghi v?n: Calibrator; Gravity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Gravity Calibrator to adjust gravity,Dùng Gravity Calibrator để điều chỉnh trọng lực.,C?n ti?ng Anh nghi v?n: Calibrator; Gravity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Gravity Calibrator to adjust gravity,Dùng Gravity Calibrator để điều chỉnh trọng lực.,C?n ti?ng Anh nghi v?n: Calibrator; Gravity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Gravity Calibrator to adjust gravity,Dùng Gravity Calibrator để điều chỉnh trọng lực.,C?n ti?ng Anh nghi v?n: Calibrator; Gravity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Gravity Calibrator to adjust gravity,Dùng Gravity Calibrator để điều chỉnh trọng lực.,C?n ti?ng Anh nghi v?n: Calibrator; Gravity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Gravity Calibrator to adjust gravity,Dùng Gravity Calibrator để điều chỉnh trọng lực.,C?n ti?ng Anh nghi v?n: Calibrator; Gravity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Gravity Calibrator to adjust gravity,Dùng Gravity Calibrator để điều chỉnh trọng lực.,C?n ti?ng Anh nghi v?n: Calibrator; Gravity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Gravity Calibrator to adjust gravity,Dùng Gravity Calibrator để điều chỉnh trọng lực.,C?n ti?ng Anh nghi v?n: Calibrator; Gravity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Gravity Calibrator to adjust gravity,Dùng Gravity Calibrator để điều chỉnh trọng lực.,C?n ti?ng Anh nghi v?n: Calibrator; Gravity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Gravity Calibrator to adjust gravity,Dùng Gravity Calibrator để điều chỉnh trọng lực.,C?n ti?ng Anh nghi v?n: Calibrator; Gravity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Gravity Calibrator to adjust gravity,Dùng Gravity Calibrator để điều chỉnh trọng lực.,C?n ti?ng Anh nghi v?n: Calibrator; Gravity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Remnant Spark,Sử dụng Remnant Spark,C?n ti?ng Anh nghi v?n: Remnant; Spark | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ride the Wingray,Ride cá đuối Wingray,C?n ti?ng Anh nghi v?n: Ride; Wingray | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat Vulcan Mining,Đánh bại Vulcan Mining,C?n ti?ng Anh nghi v?n: Mining; Vulcan | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Blue Furies,Đánh bại Blue Furies,C?n ti?ng Anh nghi v?n: Blue; Furies | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
(Optional) Ride the Wingray,(Tùy chọn) Ride Wingray,C?n ti?ng Anh nghi v?n: Ride; Wingray | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ride the Wingray,Ride cá đuối Wingray,C?n ti?ng Anh nghi v?n: Ride; Wingray | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blue Furies,Blue Furies,C?n ti?ng Anh nghi v?n: Blue; Furies | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Vulcan Mining,Vulcan Mining,C?n ti?ng Anh nghi v?n: Mining; Vulcan | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shadow of Glory,Shadow Glory,C?n ti?ng Anh nghi v?n: Glory; Shadow | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bloody Agon,Bloody Agon,C?n ti?ng Anh nghi v?n: Agon; Bloody | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat Beasts Beneath,Đánh bại Beasts Beneath,C?n ti?ng Anh nghi v?n: Beasts; Beneath | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat Beasts Beneath,Đánh bại Beasts Beneath,C?n ti?ng Anh nghi v?n: Beasts; Beneath | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Beasts Beneath,Beasts Beneath,C?n ti?ng Anh nghi v?n: Beasts; Beneath | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shadow of Glory,Shadow Glory,C?n ti?ng Anh nghi v?n: Glory; Shadow | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ride the Wingray,Ride cá đuối Wingray,C?n ti?ng Anh nghi v?n: Ride; Wingray | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Eliminate the Tidal Blight,Loại bỏ Tidal Blight,C?n ti?ng Anh nghi v?n: Blight; Tidal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Eliminate the Tidal Blight,Loại bỏ Tidal Blight,C?n ti?ng Anh nghi v?n: Blight; Tidal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Solis Tavern,Đến Solis Tavern,C?n ti?ng Anh nghi v?n: Solis; Tavern | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Solis Tavern,Đến Solis Tavern,C?n ti?ng Anh nghi v?n: Solis; Tavern | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Solis Tavern,Đến Solis Tavern,C?n ti?ng Anh nghi v?n: Solis; Tavern | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Orchestration Altar,Đến Orchestration Altar,C?n ti?ng Anh nghi v?n: Altar; Orchestration | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Solis Tavern,Đến Solis Tavern,C?n ti?ng Anh nghi v?n: Solis; Tavern | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Orchestration Altar,Đến Orchestration Altar,C?n ti?ng Anh nghi v?n: Altar; Orchestration | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Tempest Cliffs,Đến Tempest Cliffs,C?n ti?ng Anh nghi v?n: Cliffs; Tempest | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Leave the Ephor's Palace and wait for the hunt,Rời Ephor's Palace và chờ lệnh săn,C?n ti?ng Anh nghi v?n: Ephor's; Palace | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ride the Wingray,Ride cá đuối Wingray,C?n ti?ng Anh nghi v?n: Ride; Wingray | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Asphodel Barrens,Đến Asphodel Barrens,C?n ti?ng Anh nghi v?n: Asphodel; Barrens | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
(Optional) Ride the Wingray,(Tùy chọn) Ride Wingray,C?n ti?ng Anh nghi v?n: Ride; Wingray | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Ephor's Palace,Đến Ephor's Palace,C?n ti?ng Anh nghi v?n: Ephor's; Palace | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat Corrosaurus: Tyrannos,Đánh bại Corrosaurus: Tyrannos,C?n ti?ng Anh nghi v?n: Corrosaurus; Tyrannos | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Ephor's Palace,Đến Ephor's Palace,C?n ti?ng Anh nghi v?n: Ephor's; Palace | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Enter Tetragon Temple,Vào Tetragon Temple,C?n ti?ng Anh nghi v?n: Temple; Tetragon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat Corrosaurus: Tyrannos,Đánh bại Corrosaurus: Tyrannos,C?n ti?ng Anh nghi v?n: Corrosaurus; Tyrannos | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Ephor's Palace,Đến Ephor's Palace,C?n ti?ng Anh nghi v?n: Ephor's; Palace | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Ephor's Palace,Đến Ephor's Palace,C?n ti?ng Anh nghi v?n: Ephor's; Palace | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Tetragon Temple,Đến Tetragon Temple,C?n ti?ng Anh nghi v?n: Temple; Tetragon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ride the Wingray (Optional),Ride cá đuối Wingray (Tùy chọn),C?n ti?ng Anh nghi v?n: Ride; Wingray | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ride the Wingray (optional),Ride Wingray (tùy chọn),C?n ti?ng Anh nghi v?n: Ride; Wingray | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Enter Oak Hollow,Vào Oak Hollow,C?n ti?ng Anh nghi v?n: Hollow; Oak | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Earthrend Wedge,Đến Earthrend Wedge,C?n ti?ng Anh nghi v?n: Earthrend; Wedge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Earthrend Wedge,Đến Earthrend Wedge,C?n ti?ng Anh nghi v?n: Earthrend; Wedge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
(Optional) Ride the Wingray,(Tùy chọn) Ride Wingray,C?n ti?ng Anh nghi v?n: Ride; Wingray | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Honami Crossing,Đến Honami Crossing,C?n ti?ng Anh nghi v?n: Crossing; Honami | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Honami Crossing,Đến Honami Crossing,C?n ti?ng Anh nghi v?n: Crossing; Honami | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Honami Crossing,Đến Honami Crossing,C?n ti?ng Anh nghi v?n: Crossing; Honami | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Honami Crossing,Đến Honami Crossing,C?n ti?ng Anh nghi v?n: Crossing; Honami | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Return to the Black Shores,Trở lại Black Shores,C?n ti?ng Anh nghi v?n: Black; Shores | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Honami City,Đến Honami City,C?n ti?ng Anh nghi v?n: City; Honami | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Shashou Cafe,Đến Shashou Cafe,C?n ti?ng Anh nghi v?n: Cafe; Shashou | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Leave the Spacetrek Archive,Rời Spacetrek Archive,C?n ti?ng Anh nghi v?n: Archive; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use the Velo Conduit to reach the upper level (Optional),Dùng Velo Conduit để lên tầng trên (Tùy chọn),C?n ti?ng Anh nghi v?n: Conduit; Velo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use the Velo Conduit (Optional),Sử dụng Velo Conduit (Tùy chọn),C?n ti?ng Anh nghi v?n: Conduit; Velo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use the Velo Conduit (Optional),Sử dụng Velo Conduit (Tùy chọn),C?n ti?ng Anh nghi v?n: Conduit; Velo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the rift in the Black Shores and enter Honami City,Đến vết nứt ở Bờ Đen và tiến vào Honami City,C?n ti?ng Anh nghi v?n: City; Honami | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the rift in the Black Shores and enter Honami City,Đến vết nứt ở Bờ Đen và tiến vào Honami City,C?n ti?ng Anh nghi v?n: City; Honami | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the rift in the Black Shores and enter Honami City,Đến vết nứt ở Bờ Đen và tiến vào Honami City,C?n ti?ng Anh nghi v?n: City; Honami | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Honami City,Đến Honami City,C?n ti?ng Anh nghi v?n: City; Honami | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
KU-Ske,KU-Ske,C?n ti?ng Anh nghi v?n: KU; Ske | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Take the Startorch Express to the Research Institute,Đi tàu Startorch Express đến Viện Nghiên Cứu,C?n ti?ng Anh nghi v?n: Express; Startorch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Atuja Camp,Đến Atuja Camp,C?n ti?ng Anh nghi v?n: Atuja; Camp | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Enter the Void Storm,Đi vào Void Storm,C?n ti?ng Anh nghi v?n: Storm; Void | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
