en_source,vn_translate,loi_du_doan
Defeat Crownless,Đánh bại Crownless,C?n ti?ng Anh nghi v?n: Crownless | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Defeat Crownless,Đánh bại Crownless,C?n ti?ng Anh nghi v?n: Crownless | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Begin Interaction (Temporary Node),Begin Tương Tác (Nút Tạm Thời),C?n ti?ng Anh nghi v?n: Begin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Qiaomu,Nói chuyện với Qiaomu,C?n ti?ng Anh nghi v?n: Qiaomu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Qiaomu,Nói chuyện với Qiaomu,C?n ti?ng Anh nghi v?n: Qiaomu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rescue Qiaomu,Giải cứu Qiaomu,C?n ti?ng Anh nghi v?n: Qiaomu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Venture deeper into the contaminated zone with Qiaomu,Đi sâu vào vùng ô nhiễm cùng Qiaomu,C?n ti?ng Anh nghi v?n: Qiaomu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Search for the missing researcher (use Sensor),Tìm nhà nghiên cứu mất tích (dùng Sensor),C?n ti?ng Anh nghi v?n: Sensor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Search for the missing researcher (use Sensor),Tìm nhà nghiên cứu mất tích (dùng Sensor),C?n ti?ng Anh nghi v?n: Sensor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Search for the missing researcher (use Sensor),Tìm nhà nghiên cứu mất tích (dùng Sensor),C?n ti?ng Anh nghi v?n: Sensor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Qiaomu to activate the device,Nói chuyện với Qiaomu để kích hoạt thiết bị,C?n ti?ng Anh nghi v?n: Qiaomu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Qiaomu to activate the device,Nói chuyện với Qiaomu để kích hoạt thiết bị,C?n ti?ng Anh nghi v?n: Qiaomu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Catch up with Hoohoo,Bắt kịp Hoohoo,C?n ti?ng Anh nghi v?n: Hoohoo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Help Hoohoo,Giúp đỡ Hoohoo,C?n ti?ng Anh nghi v?n: Hoohoo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Qiaomu to activate the device,Nói chuyện với Qiaomu để kích hoạt thiết bị,C?n ti?ng Anh nghi v?n: Qiaomu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dig,Dig,C?n ti?ng Anh nghi v?n: Dig | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dig,Dig,C?n ti?ng Anh nghi v?n: Dig | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dig,Dig,C?n ti?ng Anh nghi v?n: Dig | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ask Xiaoyu about the situation,Hỏi Xiaoyu về tình hình,C?n ti?ng Anh nghi v?n: Xiaoyu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Huayu,Nói chuyện với Huayu,C?n ti?ng Anh nghi v?n: Huayu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Huaxi,Nói chuyện với Huaxi,C?n ti?ng Anh nghi v?n: Huaxi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Modee,Nói chuyện với Modee,C?n ti?ng Anh nghi v?n: Modee | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Xiaoyu,Nói chuyện với Xiaoyu,C?n ti?ng Anh nghi v?n: Xiaoyu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Find Xiaoyu and continue the previous topic,Tìm Xiaoyu và tiếp tục chủ đề trước,C?n ti?ng Anh nghi v?n: Xiaoyu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Huayu,Nói chuyện với Huayu,C?n ti?ng Anh nghi v?n: Huayu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Empty,Empty,C?n ti?ng Anh nghi v?n: Empty | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Xiaoyu wants to continue the previous topic,Xiaoyu muốn tiếp tục chủ đề trước đó,C?n ti?ng Anh nghi v?n: Xiaoyu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Lei'li,Nói chuyện với Lei'li,C?n ti?ng Anh nghi v?n: Lei'li | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Modee,Nói chuyện với Modee,C?n ti?ng Anh nghi v?n: Modee | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Qiuwang,Nói chuyện với Qiuwang,C?n ti?ng Anh nghi v?n: Qiuwang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Head to the radar station,Đến trạm radar,C?n ti?ng Anh nghi v?n: radar | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Engineer,Engineer,C?n ti?ng Anh nghi v?n: Engineer | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Qiuwang,Qiuwang,C?n ti?ng Anh nghi v?n: Qiuwang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hé Chou,Hé Chou,C?n ti?ng Anh nghi v?n: Chou | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Listen to Animals' Words: Translation of Cat's Language,Listen lời muôn loài: Bản dịch tiếng mèo,C?n ti?ng Anh nghi v?n: Listen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Listen to Animals' Words: Translation of Rabbit's Language,Listen lời muôn loài: Bản dịch tiếng thỏ,C?n ti?ng Anh nghi v?n: Listen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Xuanyin,Nói chuyện với Xuanyin,C?n ti?ng Anh nghi v?n: Xuanyin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Listen to Animals' Words: Translation of Lizard's Language,Listen lời muôn loài: Bản dịch tiếng thằn lằn,C?n ti?ng Anh nghi v?n: Listen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Find the traces of puppies with Sensor,Dùng Sensor để tìm dấu vết của mấy chú cún,C?n ti?ng Anh nghi v?n: Sensor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Xuanyin,Nói chuyện với Xuanyin,C?n ti?ng Anh nghi v?n: Xuanyin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Listen to Animals' Words: Translation of Dog's Language,Listen lời muôn loài: Bản dịch tiếng chó,C?n ti?ng Anh nghi v?n: Listen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Xuanyin,Nói chuyện với Xuanyin,C?n ti?ng Anh nghi v?n: Xuanyin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Listen to Animals' Words: Translation of Fish's Language,Listen lời muôn loài: Bản dịch tiếng cá,C?n ti?ng Anh nghi v?n: Listen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Xuanyin,Nói chuyện với Xuanyin,C?n ti?ng Anh nghi v?n: Xuanyin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Listen to Animals' Words: Translation of Frog's Language,Listen lời muôn loài: Bản dịch tiếng ếch,C?n ti?ng Anh nghi v?n: Listen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Find the traces of doves with Sensor,Dùng Sensor để tìm dấu vết của bồ câu,C?n ti?ng Anh nghi v?n: Sensor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Xuanyin,Nói chuyện với Xuanyin,C?n ti?ng Anh nghi v?n: Xuanyin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Defeat the mysterious Tacet Discord,Đánh bại Discord bí ẩn,C?n ti?ng Anh nghi v?n: Discord | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Use Levitator to connect fuel tank pipelines,Dùng Levitator kết nối đường ống nhiên liệu của bình chứa,C?n ti?ng Anh nghi v?n: Levitator | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Head to the assembly site and talk to Woodrow,Đến địa điểm tập hợp và nói chuyện với Woodrow,C?n ti?ng Anh nghi v?n: Woodrow | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Woodrow and confirm the test results,Nói chuyện với Woodrow và xác nhận kết quả thử nghiệm,C?n ti?ng Anh nghi v?n: Woodrow | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Meet up with Mimika and the others,Hẹn gặp Mimika và những người khác,C?n ti?ng Anh nghi v?n: Mimika | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mimika,Mimika,C?n ti?ng Anh nghi v?n: Mimika | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mimika,Mimika,C?n ti?ng Anh nghi v?n: Mimika | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Woodrow,Woodrow,C?n ti?ng Anh nghi v?n: Woodrow | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Woodrow,Woodrow,C?n ti?ng Anh nghi v?n: Woodrow | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Woodrow,Woodrow,C?n ti?ng Anh nghi v?n: Woodrow | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Siran,Nói chuyện với Siran,C?n ti?ng Anh nghi v?n: Siran | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Meet up with Siran,Gặp Siran,C?n ti?ng Anh nghi v?n: Siran | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Meet up with Siran,Gặp Siran,C?n ti?ng Anh nghi v?n: Siran | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
occupation declaration: Encore,Tuyên bố chiếm giữ: Encore,C?n ti?ng Anh nghi v?n: Encore | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
complete Sundial gameplay,Hoàn thành gameplay Đồng Hồ Mặt Trời,C?n ti?ng Anh nghi v?n: gameplay | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Use Sensor to locate power source,Dùng Sensor để xác định nguồn năng lượng,C?n ti?ng Anh nghi v?n: Sensor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Look for the Soliskin,Tìm Soliskin,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Find the Soliskin,Tìm Soliskin,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Find the Soliskin,Tìm Soliskin,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hop on the Hopshroom!,Nhảy lên Hopshroom!,C?n ti?ng Anh nghi v?n: Hopshroom | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hop on the Hopshroom!,Nhảy lên Hopshroom!,C?n ti?ng Anh nghi v?n: Hopshroom | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hop on the Hopshroom!,Nhảy lên Hopshroom!,C?n ti?ng Anh nghi v?n: Hopshroom | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hop on the Hopshroom!,Nhảy lên Hopshroom!,C?n ti?ng Anh nghi v?n: Hopshroom | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hop on the Hopshroom!,Nhảy lên Hopshroom!,C?n ti?ng Anh nghi v?n: Hopshroom | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hop on the Hopshroom!,Nhảy lên Hopshroom!,C?n ti?ng Anh nghi v?n: Hopshroom | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hop on the Hopshroom!,Nhảy lên Hopshroom!,C?n ti?ng Anh nghi v?n: Hopshroom | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hop on the Hopshroom!,Nhảy lên Hopshroom!,C?n ti?ng Anh nghi v?n: Hopshroom | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hop on the Hopshroom!,Nhảy lên Hopshroom!,C?n ti?ng Anh nghi v?n: Hopshroom | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hop on the Hopshroom!,Nhảy lên Hopshroom!,C?n ti?ng Anh nghi v?n: Hopshroom | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dance with the Soliskin!,Nhảy cùng Soliskin!,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Use the Hoverdroid to hit the keys,Dùng Hoverdroid để nhấn các phím,C?n ti?ng Anh nghi v?n: Hoverdroid | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Use the Hoverdroid to hit the keys,Dùng Hoverdroid để nhấn các phím,C?n ti?ng Anh nghi v?n: Hoverdroid | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Use the Hoverdroid to hit the keys,Dùng Hoverdroid để nhấn các phím,C?n ti?ng Anh nghi v?n: Hoverdroid | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Use the Hoverdroid to hit the keys,Dùng Hoverdroid để nhấn các phím,C?n ti?ng Anh nghi v?n: Hoverdroid | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Use the Hoverdroid to hit the keys,Dùng Hoverdroid để nhấn các phím,C?n ti?ng Anh nghi v?n: Hoverdroid | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Use the Hoverdroid to hit the keys,Dùng Hoverdroid để nhấn các phím,C?n ti?ng Anh nghi v?n: Hoverdroid | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Use the Hoverdroid to hit the keys,Dùng Hoverdroid để nhấn các phím,C?n ti?ng Anh nghi v?n: Hoverdroid | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Use the Hoverdroid to hit the keys,Dùng Hoverdroid để nhấn các phím,C?n ti?ng Anh nghi v?n: Hoverdroid | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Use the Hoverdroid to hit the keys,Dùng Hoverdroid để nhấn các phím,C?n ti?ng Anh nghi v?n: Hoverdroid | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Visit Misha,Gặp Misha,C?n ti?ng Anh nghi v?n: Misha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Return to Light,Trở Về Light,C?n ti?ng Anh nghi v?n: Light | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Wait until 12:00 PM,Đợi đến 12:00 PM,C?n ti?ng Anh nghi v?n: PM | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ask Lingdi about the situation,Hỏi Lingdi về tình hình,C?n ti?ng Anh nghi v?n: Lingdi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Cunren,Nói chuyện với Cunren,C?n ti?ng Anh nghi v?n: Cunren | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rescue,Rescue,C?n ti?ng Anh nghi v?n: Rescue | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rescue,Rescue,C?n ti?ng Anh nghi v?n: Rescue | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rescue,Rescue,C?n ti?ng Anh nghi v?n: Rescue | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Jiu,Nói chuyện với Jiu,C?n ti?ng Anh nghi v?n: Jiu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Inquire,Inquire,C?n ti?ng Anh nghi v?n: Inquire | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Uncle Dong,Nói chuyện với Bác Dong,C?n ti?ng Anh nghi v?n: Dong | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Head to ""Swim, Gulpuff, Swim""","Đến ""Bơi Đi, Gulpuff, Bơi Nào""",C?n ti?ng Anh nghi v?n: Gulpuff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Jiyan,Nói chuyện với Jiyan,C?n ti?ng Anh nghi v?n: Jiyan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Deliver,Deliver,C?n ti?ng Anh nghi v?n: Deliver | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Eavesdrop on the target's talking,Eavesdrop cuộc nói chuyện của mục tiêu,C?n ti?ng Anh nghi v?n: Eavesdrop | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Find Zhezhi,Tìm Zhezhi,C?n ti?ng Anh nghi v?n: Zhezhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Listen,Listen,C?n ti?ng Anh nghi v?n: Listen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Changli,Nói chuyện với Changli,C?n ti?ng Anh nghi v?n: Changli | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Arrive at the platform Xianchen mentioned,Đến bệ đá mà Xianchen đã nhắc tới,C?n ti?ng Anh nghi v?n: Xianchen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Changli for instructions,Nói chuyện với Changli để nhận chỉ dẫn,C?n ti?ng Anh nghi v?n: Changli | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Yangyang,Nói chuyện với Yangyang,C?n ti?ng Anh nghi v?n: Yangyang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Decode the first Wish Tag with Patty,Giải mã Thẻ Điều Ước đầu tiên cùng Patty,C?n ti?ng Anh nghi v?n: Patty | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Discuss the wish of ""Xiaosheng""","Thảo luận về điều ước của ""Xiaosheng""",C?n ti?ng Anh nghi v?n: Xiaosheng | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Listen,Listen,C?n ti?ng Anh nghi v?n: Listen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Decode corrupted wishes: I,Giải mã điều ước bị hỏng: I,C?n ti?ng Anh nghi v?n: I | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Admire the moon with Zhezhi,Ngắm trăng cùng Zhezhi,C?n ti?ng Anh nghi v?n: Zhezhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Zhezhi,Nói chuyện với Zhezhi,C?n ti?ng Anh nghi v?n: Zhezhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Zhezhi,Nói chuyện với Zhezhi,C?n ti?ng Anh nghi v?n: Zhezhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Decode corrupted wishes: II,Giải mã điều ước bị hỏng: II,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Festival Preparations II,Chuẩn Bị Lễ Hội II,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Decode corrupted wishes: III,Giải mã điều ước bị hỏng: III,C?n ti?ng Anh nghi v?n: III | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Festival Preparations III,Chuẩn Bị Lễ Hội III,C?n ti?ng Anh nghi v?n: III | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Festival Preparations IV,Chuẩn Bị Lễ Hội IV,C?n ti?ng Anh nghi v?n: IV | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Zhezhi,Nói chuyện với Zhezhi,C?n ti?ng Anh nghi v?n: Zhezhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Head to the ""Wishing Stall"" and create even more festival vibe (Raise the Popularity to above 20,000)","Đến quầy ""Ước Nguyện"" và tạo thêm không khí lễ hội (Nâng Popularity lên trên 20.000)",C?n ti?ng Anh nghi v?n: Popularity | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Date with Zhezhi: Epilogue 1,Hẹn hò với Zhezhi: Hồi kết 1,C?n ti?ng Anh nghi v?n: Zhezhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Date with Zhezhi: Epilogue 2,Hẹn hò với Zhezhi: Hồi kết 2,C?n ti?ng Anh nghi v?n: Zhezhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Defeat Hyvatia,Đánh bại Hyvatia,C?n ti?ng Anh nghi v?n: Hyvatia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Defeat Hyvatia,Đánh bại Hyvatia,C?n ti?ng Anh nghi v?n: Hyvatia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Defeat the Kerasaurs,Đánh bại Kerasaurs,C?n ti?ng Anh nghi v?n: Kerasaurs | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Defeat the Kerasaur,Đánh bại Kerasaur,C?n ti?ng Anh nghi v?n: Kerasaur | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
